id,name,Position,ADP,Team
1327169,Bhayshul Tuten,RB,,JAX
1214084,C.J. Stroud,QB,,HOU
1110711,Trevor Lawrence,QB,,JAX
912137,Jordan Love,QB,,GB
865801,Christian Kirk,WR,,HOU
1174682,Rhamondre Stevenson,RB,,NE
1107034,Brandon Aiyuk,WR,,SF
1229083,Tyler Warren,TE,,IND
1181874,Tucker Kraft,TE,,GB
1378821,Colston Loveland,TE,,CHI
791365,Dallas Goedert,TE,,PHI
1065361,Jake Ferguson,TE,,DAL
1287636,Will Shipley,RB,,PHI
1399910,Dylan Sampson,RB,,CLE
1107478,Michael Penix,QB,,ATL
1287599,J.J. McCarthy,QB,,MIN
1131198,Tyler Allgeier,RB,,ATL
1125111,Isaiah Likely,TE,,BAL
976220,Marquise Brown,WR,,KC
1227157,Kyle Williams,WR,,NE
1165229,Ray Davis,RB,,BUF
1248031,Trey Benson,RB,,ARI
820727,Joe Mixon,RB,,HOU
978577,Travis Etienne,RB,,JAX
973947,Tua Tagovailoa,QB,,MIA
1213257,Bryce Young,QB,,CAR
513856,Geno Smith,QB,,LV
1228691,Cam Ward,QB,,TEN
1135513,Dalton Kincaid,TE,,BUF
1213799,Marvin Mims Jr.,WR,,DEN
1059612,Joshua Palmer,WR,,BUF
1126338,Isaac Guerendo,RB,,SF
836152,Mike Gesicki,TE,,CIN
1164940,Brenton Strange,TE,,JAX
1229343,Rachaad White,RB,,TB
1107878,Dyami Brown,WR,,JAX
1213865,Quentin Johnston,WR,,LAC
1180321,Xavier Legette,WR,,CAR
1124664,Cedric Tillman,WR,,CLE
1325231,Braelon Allen,RB,,NYJ
1319185,Jarquez Hunter,RB,,LAR
1123026,Kyle Pitts,TE,,ATL
733643,Adam Thielen,WR,,CAR
1286513,Jaylen Wright,RB,,MIA
933480,Rico Dowdle,RB,,CAR
1403491,Jalen Royals,WR,,KC
880557,Darius Slayton,WR,,NYG
1107027,Alec Pierce,WR,,IND
1286370,Jaylin Noel,WR,,HOU
1305866,Pat Bryant,WR,,DEN
1125737,Jerome Ford,RB,,CLE
1222789,Keaton Mitchell,RB,,BAL
1383807,Quinshon Judkins,RB,,CLE
1122653,Romeo Doubs,WR,,GB
1175693,Demario Douglas,WR,,NE
1394752,Harold Fannin,TE,,CLE
1164875,Wan'Dale Robinson,WR,,NYG
1378898,Jaydon Blue,RB,,DAL
973964,Najee Harris,RB,,LAC
1286046,Jack Bech,WR,,LV
323205,Matthew Stafford,QB,,LAR
822857,Nick Chubb,RB,,HOU
1231652,Woody Marks,RB,,HOU
790004,Austin Ekeler,RB,,WAS
503177,Zach Ertz,TE,,WAS
744425,Hunter Henry,TE,,NE
880026,Sam Darnold,QB,,SEA
743749,Jonnu Smith,TE,,PIT
923109,Justice Hill,RB,,BAL
1049263,Cade Otton,TE,,TB
1106374,Chig Okonkwo,TE,,TEN
830523,Dalton Schultz,TE,,HOU
879981,Daniel Jones,QB,,IND
1303569,DJ Giddens,RB,,IND
1381263,Mason Taylor,TE,,NYJ
924261,Miles Sanders,RB,,DAL
1213414,MarShawn Lloyd,RB,,GB
1395319,Elic Ayomanor,WR,,TEN
1286164,Dont'e Thornton,WR,,LV
1106760,Tutu Atwell,WR,,LAR
1228633,Sean Tucker,RB,,TB
1213726,Jalen McMillan,WR,,TB
1218631,Jermaine Burton,WR,,CIN
1163273,Jordan Whittington,WR,,LAR
1223393,Tory Horton,WR,,SEA
1164788,Devaughn Vele,WR,,DEN
1286176,Troy Franklin,WR,,DEN
1116662,Pat Freiermuth,TE,,PIT
1228730,Tahj Brooks,RB,,CIN
1123529,Michael Wilson,WR,,ARI
1050833,Elijah Mitchell,RB,,KC
1250886,Kyle Monangai,RB,,CHI
1313668,Brashard Smith,RB,,KC
1214414,Theo Johnson,TE,,NYG
865958,KaVontae Turpin,WR,,DAL
1218753,Jalen Coker,WR,,CAR
1124851,Andrei Iosivas,WR,,CIN
1400657,Jordan James,RB,,SF
1285908,Adonai Mitchell,WR,,IND
1215022,Anthony Richardson,QB,,IND
1110306,Tyler Shough,QB,,NO
1163265,Roschon Johnson,RB,,CHI
1286260,Jaxson Dart,QB,,NYG
1213867,Kendre Miller,RB,,NO
1293066,Devin Neal,RB,,NO
604176,Tyler Higbee,TE,,LAR
1286179,Terrance Ferguson,TE,,LAR
1326628,Ja'Tavion Sanders,TE,,CAR
1286840,Elijah Arroyo,TE,,SEA
884609,Juwan Johnson,TE,,NO
557210,Keenan Allen,WR,,FA
1287587,Tai Felton,WR,,MIN
1172428,Dontayvion Wicks,WR,,GB
1441362,Isaac TeSlaa,WR,,DET
836103,Noah Brown,WR,,WAS
1229669,Roman Wilson,WR,,PIT
1214405,KeAndre Lambert-Smith,WR,,LAC
1277914,Devontez Walker,WR,,BAL
1290102,Jalen Milroe,QB,,SEA
1447759,Emanuel Wilson,RB,,GB
1229540,Blake Corum,RB,,LAR
837806,Will Dissly,TE,,LAC
1213872,Savion Williams,WR,,GB
742382,Marquez Valdes-Scantling,WR,,SEA
1271609,Isaiah Davis,RB,,NYJ
1215102,Chimere Dike,WR,,TEN
605242,Tyler Lockett,WR,,TEN
401534,Russell Wilson,QB,,NYG
861278,Tyler Conklin,TE,,LAC
560241,DeAndre Hopkins,WR,,BAL
867759,Ray-Ray McCloud III,WR,,ATL
1229074,Parker Washington,WR,,JAX
