id,name,Position,ADP,Team
1277914,Devontez Walker,WR,,BAL
1108208,Rashod Bateman,WR,,BAL
1161416,Ricky Pearsall,WR,,SF
1181874,Tucker Kraft,TE,,GB
1164533,Erick All,TE,,CIN
1232592,Michael Mayer,TE,,LV
1126817,Jalen Nailor,WR,,MIN
976513,J.K. Dobbins,RB,,LAC
1229133,Rasheen Ali,RB,,BAL
1068803,Bo Melton,WR,,GB
1175693,Demario Douglas,WR,,NE
754412,Kendrick Bourne,WR,,NE
1181861,Jacob Cowing,WR,,SF
1066811,Aidan O'Connell,QB,,LV
835443,D'Onta Foreman,RB,,CLE
1109758,A.T. Perry,WR,,NO
1128085,Greg Dulcich,TE,,DEN
820734,Samaje Perine,RB,,DEN
401534,Russell Wilson,QB,,PIT
1161798,Eric Gray,RB,,NYG
1066424,Jalen Tolbert,WR,,DAL
1223301,Jalen Brooks,WR,,DAL
1214414,Theo Johnson,TE,,NYG
1393832,Ryan Flournoy,WR,,DAL
1215035,Tank Bigsby,RB,,JAX
1326628,Ja'Tavion Sanders,TE,,CAR
1067132,Charlie Jones,WR,,CIN
1122182,Dylan Laube,RB,,LV
1287636,Will Shipley,RB,,PHI
1109708,Tyrone Tracy Jr.,RB,,NYG
1130705,Kenneth Gainwell,RB,,PHI
1168245,Sam Howell,QB,,SEA
1126338,Isaac Guerendo,RB,,SF
1130270,Rondale Moore,WR,,ATL
1164137,Jawhar Jordan,RB,,HOU
944343,Alexander Mattison,RB,,LV
1161739,Trey Palmer,WR,,TB
1232892,Jalin Hyatt,WR,,NYG
1178628,Jamari Thrash,WR,,CLE
1222147,Emani Bailey,RB,,KC
884083,Dawson Knox,TE,,BUF
503177,Zach Ertz,TE,,WAS
1173032,Tahj Washington,WR,,MIA
877784,Ty Johnson,RB,,BUF
912027,Darnell Mooney,WR,,ATL
1108990,Blake Watson,RB,,DEN
1222789,Keaton Mitchell,RB,,BAL
