ID,Name,Position,ADP,Team
750846,Alvin Kamara,RB,54.68159,NO
1128222,Tank Dell,WR,44.884586,HOU
1215022,Anthony Richardson,QB,61.10072,IND
1123026,Kyle Pitts,TE,63.388775,ATL
1172053,George Pickens,WR,47.26161,PIT
557210,Keenan Allen,WR,58.34088,CHI
976220,Hollywood Brown,WR,60.818836,KC
820727,Joe Mixon,RB,59.213913,HOU
835127,Chris Godwin,WR,64.9998,TB
891115,Diontae Johnson,WR,74.67414,CAR
944416,Josh Jacobs,RB,43.10804,GB
1214087,Jaxon Smith-Njigba,WR,89.179596,SEA
741314,Aaron Jones,RB,70.313934,MIN
878785,Joe Burrow,QB,81.912186,CIN
884013,Calvin Ridley,WR,62.907047,TEN
749185,Evan Engram,TE,74.266975,JAX
1174682,Rhamondre Stevenson,RB,79.43661,NE
1123398,Jayden Reed,WR,67.483086,GB
1326638,Xavier Worthy,WR,72.83197,KC
742390,James Conner,RB,70.90323,ARI
946739,David Montgomery,RB,68.76495,DET
733672,George Kittle,TE,65.22713,SF
1213727,Rome Odunze,WR,81.53044,CHI
879799,Kyler Murray,QB,72.96588,ARI
1176443,Jaylen Warren,RB,88.44686,PIT
591816,Dak Prescott,QB,78.02051,DAL
912137,Jordan Love,QB,87.18092,GB
1218643,Ladd McConkey,WR,86.12976,LAC
973964,Najee Harris,RB,88.860435,PIT
1214250,Jordan Addison,WR,101.70552,MIN
1069808,D'Andre Swift,RB,84.32545,CHI
1065361,Jake Ferguson,TE,83.56237,DAL
1067918,Christian Watson,WR,76.78126,GB
1286064,Brian Thomas Jr.,WR,95.0139,JAX
560241,DeAndre Hopkins,WR,98.012314,TEN
838878,Courtland Sutton,WR,107.12674,DEN
606501,Raheem Mostert,RB,81.34032,MIA
1285917,Brock Bowers,TE,99.01427,LV
1110697,Zamir White,RB,78.705696,LV
1107881,Javonte Williams,RB,110.13134,DEN
605242,Tyler Lockett,WR,119.9601,SEA
880398,Tony Pollard,RB,98.0867,TEN
973966,Brian Robinson Jr.,RB,113.26663,WAS
1286445,Caleb Williams,QB,107.553406,CHI
1121761,Brock Purdy,QB,97.522255,SF
832098,David Njoku,TE,90.42266,CLE
1123379,Chase Brown,RB,98.94075,CIN
1161228,Jayden Daniels,QB,99.89004,WAS
1326601,Jonathon Brooks,RB,107.65136,CAR
727837,Jared Goff,QB,104.44101,DET
1169430,Tyjae Spears,RB,110.48456,TEN
1175184,Jameson Williams,WR,84.30594,DET
791365,Dallas Goedert,TE,111.65676,PHI
880151,Jakobi Meyers,WR,123.61586,LV
821389,Curtis Samuel,WR,91.9324,BUF
916466,Devin Singletary,RB,109.20903,NYG
910562,Justin Herbert,QB,138.8189,LAC
1322431,Keon Coleman,WR,72.17219,BUF
1059612,Joshua Palmer,WR,106.174644,LAC
973947,Tua Tagovailoa,QB,108.633766,MIA
790004,Austin Ekeler,RB,105.348335,WAS
1122653,Romeo Doubs,WR,97.93974,GB
913170,Zack Moss,RB,98.09374,CIN
728338,Ezekiel Elliott,RB,125.79523,DAL
923412,Rashid Shaheed,WR,123.448105,NO
739799,Gus Edwards,RB,127.6113,LAC
1116662,Pat Freiermuth,TE,128.62814,PIT
933480,Rico Dowdle,RB,132.62198,DAL
733754,Mike Williams,WR,143.3721,NYJ
830523,Dalton Schultz,TE,122.020996,HOU
1110711,Trevor Lawrence,QB,117.87143,JAX
822857,Nick Chubb,RB,115.24405,CLE
607864,Brandin Cooks,WR,115.97498,DAL
1130603,Khalil Shakir,WR,113.69022,BUF
1125737,Jerome Ford,RB,118.88829,CLE
403308,Kirk Cousins,QB,129.66228,ATL
1172428,Dontayvion Wicks,WR,131.13098,GB
973935,Jerry Jeudy,WR,130.66362,CLE
1121878,Jahan Dotson,WR,140.0827,WAS
1107826,Antonio Gibson,RB,168.53053,NE
1066765,Cole Kmet,TE,135.40016,CHI
323205,Matthew Stafford,QB,132.69212,LAR
1229540,Blake Corum,RB,126.10125,LAR
976761,Gabe Davis,WR,134.66785,JAX
828743,Deshaun Watson,QB,149.14272,CLE
733643,Adam Thielen,WR,142.23828,CAR
1175693,DeMario Douglas,WR,182.87126,NE
1164530,Zach Charbonnet,RB,138.72375,SEA
1248031,Trey Benson,RB,125.15709,ARI
923915,T.J. Hockenson,TE,139.0848,MIN
1285908,Adonai Mitchell,WR,148.53168,IND
1215077,Josh Downs,WR,139.76779,IND
213957,Aaron Rodgers,QB,146.51213,NYJ
1180321,Xavier Legette,WR,164.91728,CAR
1179790,Luke Musgrave,TE,151.19629,GB
1164875,Wan'Dale Robinson,WR,165.33336,NYG
1213881,Ja'Lynn Polk,WR,144.0393,NE
744425,Hunter Henry,TE,166.35768,NE
1062047,Chuba Hubbard,RB,146.55132,CAR
1059576,Ty Chandler,RB,147.86485,MIN
976513,J.K. Dobbins,RB,143.35695,LAC
1213799,Marvin Mims Jr.,WR,190.23314,DEN
1123529,Michael Wilson,WR,158.76143,ARI
503184,Taysom Hill,TE,145.40779,NO
748070,Baker Mayfield,QB,143.58174,TB
1271738,Jaleel McLaughlin,RB,162.54616,DEN
1213414,MarShawn Lloyd,RB,152.40402,GB
1131198,Tyler Allgeier,RB,152.62563,ATL
923911,Noah Fant,TE,180.07515,SEA
513856,Geno Smith,QB,159.95355,SEA
1213867,Kendre Miller,RB,194.71855,NO
1108208,Rashod Bateman,WR,173.93286,BAL
912027,Darnell Mooney,WR,152.93976,ATL
1218631,Jermaine Burton,WR,182.32867,CIN
1110681,Justin Fields,QB,169.73679,PIT
861278,Tyler Conklin,TE,174.36447,NYJ
935104,Khalil Herbert,RB,180.9312,CHI
1214824,Kimani Vidal,RB,175.75969,LAC
1116663,Will Levis,QB,162.84741,TEN
1161416,Ricky Pearsall,WR,163.24716,SF
1163265,Roschon Johnson,RB,200.44334,CHI
1049263,Cade Otton,TE,156.99277,TB
1287599,J.J. McCarthy,QB,203.36624,MIN
884609,Juwan Johnson,TE,211.86304,NO
1286176,Troy Franklin,WR,205.50293,DEN
1165229,Ray Davis,RB,171.89882,BUF
1128783,Elijah Moore,WR,226.66713,CLE
910852,Greg Dortch,WR,204.3834,ARI
496083,Derek Carr,QB,173.46149,NO
1106374,Chig Okonkwo,TE,194.52216,TEN
1231136,Javon Baker,WR,208.85745,NE
1286513,Jaylen Wright,RB,165.40155,MIA
880557,Darius Slayton,WR,218.70155,NYG
1287923,Bucky Irving,RB,173.50908,TB
1125111,Isaiah Likely,TE,168.24025,BAL
1108998,Dameon Pierce,RB,193.09563,HOU
1321291,Audric Estime,RB,204.33655,DEN
1213257,Bryce Young,QB,178.99112,CAR
879981,Daniel Jones,QB,180.00775,NYG
1325231,Braelon Allen,RB,194.02919,NYJ
1286803,Drake Maye,QB,202.47551,NE
727279,Demarcus Robinson,WR,174.18536,LAR
1228920,Ben Sinnott,TE,195.68004,WAS
1213865,Quentin Johnston,WR,170.54863,LAC
1161899,Bo Nix,QB,201.29694,DEN
1050833,Elijah Mitchell,RB,186.08693,SF
836152,Mike Gesicki,TE,200.67047,CIN
1232892,Jalin Hyatt,WR,217.00475,NYG
1215291,Malachi Corley,WR,198.3573,NYJ
1181874,Tucker Kraft,TE,229.11705,GB
1130705,Kenneth Gainwell,RB,227.68034,PHI
742387,Tyler Boyd,WR,187.791,TEN
754412,Kendrick Bourne,WR,227.94737,NE
1222789,Keaton Mitchell,RB,224.44922,BAL
746491,Zay Jones,WR,212.78003,ARI
975503,Jelani Woods,TE,217.0123,IND
1060545,AJ Dillon,RB,207.72604,GB
1213726,Jalen McMillan,WR,188.83257,TB
822008,DJ Chark,WR,183.27264,LAC
1172024,Treylon Burks,WR,228.79158,TEN
1225999,Brenden Rice,WR,228.80736,LAC
1128998,Deneric Prince,RB,222.33835,KC
976650,Clyde Edwards-Helaire,RB,222.13113,KC
1326628,Ja'Tavion Sanders,TE,221.94417,CAR
835443,D'Onta Foreman,RB,225.12547,CLE
1109758,A.T. Perry,WR,229.83667,NO
1215035,Tank Bigsby,RB,211.59157,JAX
503177,Zach Ertz,TE,221.69778,WAS
1229669,Roman Wilson,WR,208.04005,PIT
884083,Dawson Knox,TE,219.47127,BUF
589984,Odell Beckham Jr.,WR,224.84476,MIA
1176782,Jonathan Mingo,WR,226.84474,CAR
1124851,Andrei Iosivas,WR,209.4855,CIN
1109708,Tyrone Tracy Jr.,RB,182.54779,NYG
1277914,Devontez Walker,WR,225.37346,BAL
923109,Justice Hill,RB,215.37498,BAL
1232592,Michael Mayer,TE,227.99208,LV
822367,Josh Reynolds,WR,223.12183,DEN
1107027,Alec Pierce,WR,227.36229,IND
1161739,Trey Palmer,WR,225.85179,TB
838487,Gerald Everett,TE,227.23225,CHI
1124664,Cedric Tillman,WR,230.0927,CLE
1164846,Luke McCaffrey,WR,191.28296,WAS
881058,K.J. Osborn,WR,227.84248,NE
836103,Noah Brown,WR,229.05782,HOU
1066424,Jalen Tolbert,WR,191.63045,DAL
1181861,Jacob Cowing,WR,229.5758,SF
692660,Kalif Raymond,WR,227.40321,DET
820734,Samaje Perine,RB,229.89883,DEN
880026,Sam Darnold,QB,218.61343,MIN
1173255,Malik Washington,WR,229.32831,MIA
1163272,Jared Wiley,TE,229.65683,KC
1393832,Ryan Flournoy,WR,227.7556,DAL
743749,Jonnu Smith,TE,187.54405,MIA
1128085,Greg Dulcich,TE,223.64137,DEN
1122182,Dylan Laube,RB,220.37688,LV
401534,Russell Wilson,QB,208.69789,PIT
944343,Alexander Mattison,RB,219.29514,LV
1287636,Will Shipley,RB,215.1107,PHI
1130270,Rondale Moore,WR,226.3889,ATL
1060312,Colby Parkinson,TE,221.18164,LAR
867009,Jauan Jennings,WR,212.9662,SF
1213486,Johnny Wilson,WR,228.8811,PHI
695311,Jamaal Williams,RB,226.61287,NO
1161664,Davis Allen,TE,230.66302,LAR
1214414,Theo Johnson,TE,223.78566,NYG
1173266,Evan Hull,RB,230.58875,IND
946094,Chase Claypool,WR,228.01575,BUF
653699,Michael Thomas,WR,225.19217,FA
1228925,Deuce Vaughn,RB,231.25,DAL
1178628,Jamari Thrash,WR,229.641,CLE
924261,Miles Sanders,RB,225.94293,CAR
1180328,Ainias Smith,WR,226.2151,PHI
1161798,Eric Gray,RB,227.73767,NYG
604176,Tyler Higbee,TE,231.03488,LAR
867303,Gardner Minshew II,QB,221.2377,LV
837958,Allen Lazard,WR,222.87209,NYJ
841649,Hunter Renfrow,WR,230.02855,FA
912070,Michael Gallup,WR,226.2759,FA
1066811,Aidan O'Connell,QB,226.90916,LV
974825,Kadarius Toney,WR,225.92188,KC
1160348,John Metchie III,WR,225.8302,HOU
742382,Marquez Valdes-Scantling,WR,224.72467,BUF
835909,JuJu Smith-Schuster,WR,224.8538,NE
824080,Dalvin Cook,RB,226.7976,FA
922026,Mecole Hardman,WR,225.2135,KC
884943,Trenton Irwin,WR,228.53682,CIN
25347,Tom Brady,QB,230,FA
1050234,Donovan Peoples-Jones,WR,225.58855,DET
976528,KJ Hamler,WR,227.4457,BUF
1177970,Xavier Gipson,WR,227.34537,NYJ
1213362,Kayshon Boutte,WR,226.8413,NE
746613,Kareem Hunt,RB,225.36877,FA
501150,Kyle Juszczyk,RB,225.77823,SF
1176730,Skyy Moore,WR,226.58522,KC
1128305,Antoine Green,WR,233.9231,DET
1121050,Jake Bobo,WR,226.40195,SEA
1214249,Israel Abanikanda,RB,228.1786,NYJ
867759,Ray-Ray McCloud III,WR,227.66087,ATL
1106760,Tutu Atwell,WR,226.2864,LAR
978120,Brock Wright,TE,227.20656,DET
884080,Van Jefferson,WR,226.35469,PIT
865958,KaVontae Turpin,WR,226.58728,DAL
1233127,Frank Gore Jr.,RB,225.31653,BUF
1110725,Justyn Ross,WR,225.20421,KC
1214112,Tyler Scott,WR,226.8889,CHI
976251,Cam Akers,RB,225.36584,HOU
822013,Leonard Fournette,RB,225.7929,FA
881779,Josh Oliver,TE,226.43536,MIN
1130242,Luke Schoonmaker,TE,227.7465,DAL
832220,Justin Watson,WR,225.69138,KC
691055,Nelson Agholor,WR,224.92213,BAL
691278,Sterling Shepard,WR,225.3614,TB
840691,Rashaad Penny,RB,,FA
1175182,Cade Stover,TE,228.22678,HOU
834195,Jeff Wilson Jr.,RB,230.21625,MIA
607047,Jacoby Brissett,QB,226.13708,NE
1107478,Michael Penix Jr.,QB,227.91452,ATL
660151,Robert Tonyan,TE,229.1026,MIN
1130975,Trey Lance,QB,229.6071,DAL
600191,Darren Waller,TE,227.8655,FA
1506510,Louis Rees-Zammit,RB,227.15558,KC
1381164,Sione Vaki,RB,227.7674,DET
973945,Mac Jones,QB,231.3889,JAX
1180332,Isaiah Spiller,RB,227.3036,LAC
881956,Hayden Hurst,TE,227.98677,LAC
880146,Nyheim Hines,RB,225.9091,CLE
976924,Kenny Pickett,QB,226.67046,PHI
1056981,Noah Gray,TE,227.55582,KC
875649,Donald Parham Jr.,TE,227.90343,LAC
507528,Logan Thomas,TE,229.98079,SF
921050,Kylen Granson,TE,228.31061,IND
1121871,Brevin Jordan,TE,227.18646,HOU
1126817,Jalen Nailor,WR,229.1131,MIN
1164979,Tre Tucker,WR,230.26306,LV
740704,Johnny Mundt,TE,228.1282,MIN
563824,Jerick McKinnon,RB,225.6023,FA
820435,Brandon Powell,WR,226.4054,MIN
1229489,Tip Reiman,TE,234.1818,ARI
1108937,Jaret Patterson,RB,232.7037,LAC
1107037,Josh Whyle,TE,231.26967,TEN
877784,Ty Johnson,RB,232.7273,BUF
216342,Joe Flacco,QB,228.1213,IND
741262,Joshua Dobbs,QB,230.09096,SF
976966,Hendon Hooker,QB,231.7778,DET
1218658,Darnell Washington,TE,228.9213,PIT
944428,Irv Smith Jr.,TE,227.8391,KC
976329,Michael Carter,RB,230.24557,ARI
1140248,Cody Schrader,RB,227.76765,SF
1126338,Isaac Guerendo,RB,228.7202,SF
912061,Cedrick Wilson Jr.,WR,227.20836,NO
1127080,Nikko Remigio,WR,229.8441,KC
836104,Parris Campbell,WR,227.0822,PHI
1062314,Malik Cunningham,QB,233.9091,BAL
1176431,Casey Washington,WR,229.6207,ATL
1229133,Rasheen Ali,RB,230.49551,BAL
1068803,Bo Melton,WR,229.30457,GB
702808,Mack Hollins,WR,226.40135,BUF
1062765,Calvin Austin III,WR,229.10945,PIT
1122035,Daniel Bellinger,TE,229.11472,NYG
1113403,Chris Rodriguez Jr.,RB,228.69388,WAS
1172080,Bub Means,WR,228.6818,NO
838179,Tim Patrick,WR,225.7968,DEN
976236,Trey Sermon,RB,228.81744,IND
880123,Lawrence Cager,TE,,NYG
1116001,Jordan Mason,RB,222.72578,SF
1163273,Jordan Whittington,WR,229.63687,LAR
1174752,Spencer Rattler,QB,229.45381,NO
691536,Jameis Winston,QB,229.76703,CLE
1122323,Lucas Krull,TE,228.1538,DEN
1271609,Isaiah Davis,RB,230.8421,NYJ
1164533,Erick All Jr.,TE,230.6978,CIN
1223301,Jalen Brooks,WR,228.4468,DAL
865868,Jarrett Stidham,QB,226.76187,DEN
1115394,Tanner Hudson,TE,227.59995,CIN
1130555,Tommy Tremble,TE,231.0652,CAR
837806,Will Dissly,TE,229.19589,LAC
690153,Cordarrelle Patterson,RB,230.9138,PIT
1164137,Jawhar Jordan,RB,231.07057,HOU
1229074,Parker Washington,WR,231.236,JAX
865844,Jake Browning,QB,232.4179,CIN
1172173,Keilan Robinson,RB,229.9474,JAX
839043,D'Ernest Johnson,RB,229.381,JAX
1107878,Dyami Brown,WR,230.30669,WAS
613866,Carson Wentz,QB,231.9649,KC
835779,Royce Freeman,RB,228.6202,DAL
728169,Mitchell Trubisky,QB,228.21432,BUF
1168245,Sam Howell,QB,227.2341,SEA
882345,Drew Lock,QB,232.4103,NYG
1181659,Cornelius Johnson,WR,227.3333,LAC
1122596,Jeremy Ruckert,TE,227.69998,NYJ
741785,Mike White,QB,229.4902,MIA
607843,Marcus Mariota,QB,232.3846,WAS
399579,Tyrod Taylor,QB,229.8462,NYJ
1229765,Jaheim Bell,TE,227.57892,NE
1108052,Zach Wilson,QB,230.0385,DEN
1116817,Emari Demercado,RB,229.0431,ARI
976804,Ronnie Rivers,RB,,LAR
832900,Chase Edmonds,RB,,TB
590796,Ameer Abdullah,RB,,LV
837824,Drew Sample,TE,,CIN
596417,Phillip Dorsett II,WR,,DEN
602241,DeVante Parker,WR,,FA
606551,Chris Moore,WR,,ARI
866973,David Sills V,WR,,DEN
1127065,Chris Brooks,RB,,MIA
1113477,Derius Davis,WR,,LAC
1122692,Cole Turner,TE,,WAS
1130833,Deven Thompkins,WR,,CAR
1447759,Emanuel Wilson,RB,,GB
1132517,Nate Adkins,TE,,DEN
1231663,Dillon Johnson,RB,,FA
1108990,Blake Watson,RB,225.775,DEN
1213251,Jase McClellan,RB,,ATL
1121887,Justin Shorter,WR,,BUF
1065052,Tay Martin,WR,,SF
1173032,Tahj Washington,WR,,MIA
555358,Jimmy Garoppolo,QB,,LAR
975387,Isaiah Hodgins,WR,231.1364,NYG
1110301,Tyquan Thornton,WR,229.69048,NE
1215792,Zach Evans,RB,,LAR
1109285,Terrace Marshall Jr.,WR,229.7288,CAR
946019,Chris Evans,RB,,CIN
1067132,Charlie Jones,WR,,CIN
1166545,Deonte Harty,WR,,BAL
949134,Quez Watkins,WR,,PIT
820866,Braxton Berrios,WR,225.5273,MIA
883976,Olamide Zaccheaus,WR,,WAS
1180347,David Bell,WR,,CLE
739424,Austin Hooper,TE,,NE
1128108,Kyle Philips,WR,,TEN
883259,Nick Westbrook-Ikhine,WR,225.9325,TEN
1061929,Laviska Shenault Jr.,WR,,SEA
1130260,Payne Durham,TE,,TB
910605,Trayveon Williams,RB,,CIN
1163866,Zonovan Knight,RB,,DET
920756,Devin Duvernay,WR,225.66666,JAX
712506,Mo Alie-Cox,TE,,IND
875444,Adam Trautman,TE,230.4,DEN
1164940,Brenton Strange,TE,,JAX
920758,Lil'Jordan Humphrey,WR,,DEN
838396,Jordan Akins,TE,,CLE
943635,Patrick Taylor Jr.,RB,,SF
976252,Tre' McKitty,TE,,BUF
1068738,Gary Brightwell,RB,,FA
1059680,Quintin Morris,TE,,BUF
915066,Reggie Gilliam,RB,,BUF
749681,River Cracraft,WR,,MIA
1128538,Teagan Quitoriano,TE,,HOU
599649,Jamison Crowder,WR,,WAS
1130213,Ronnie Bell,WR,,SF
1121873,Will Mallory,TE,,IND
935156,Kwamie Lassiter II,WR,,CIN
402162,Patrick Scales,TE,,CHI
467405,Latavius Murray,RB,,FA
914372,Darrell Henderson Jr.,RB,,FA
553024,Tyler Ott,TE,,WAS
921460,Brandon Johnson,WR,,DEN
823220,Mason Rudolph,QB,235.5333,TEN
843733,Mitchell Fraboni,TE,,DEN
1228633,Sean Tucker,RB,,TB
1180538,Xavier Weaver,WR,,ARI
1319219,Carson Steele,RB,231.5,KC
1218635,Daijun Edwards,RB,,PIT
1213345,Kendall Milton,RB,,PHI
1134438,Tanner McLachlan,TE,,CIN
1121075,Jordan Travis,QB,,NYJ
1218651,Marcus Rosemy-Jacksaint,WR,,WAS
1222147,Emani Bailey,RB,,KC
593305,C.J. Uzomah,TE,,PHI
1161853,Elijah Higgins,TE,,ARI
913155,Cole Fotheringham,TE,,LV
922017,La'Mical Perine,RB,,PIT
1058076,Dennis Houston,WR,,NYG
883079,Zach Gentry,TE,,LV
911239,Ko Kieft,TE,,TB
658447,Zach Pascal,WR,,ARI
1168410,Gunner Olszewski,WR,,NYG
913546,Cornell Powell,WR,,KC
1123496,Simi Fehoko,WR,,LAC
879766,John Kelly Jr.,RB,,CLE
877913,James Proche II,WR,,CLE
1106846,Michael Woods II,WR,,CLE
1271740,Drew Ogletree,TE,,IND
1129452,Ben Sims,TE,,GB
1054175,Elijah Dotson,RB,,LAC
1125882,Keaontay Ingram,RB,,KC
920077,Albert Okwuegbunam Jr.,TE,,PHI
1068165,Shi Smith,WR,,FA
976309,DeeJay Dallas,RB,,ARI
885940,Giovanni Ricci,TE,,CLE
1056438,Jaelon Darden,WR,,CLE
1060650,Montrell Washington,WR,,KC
883429,Jeff Smith,WR,,ARI
1065138,Peyton Hendershot,TE,,DAL
1109133,Clayton Tune,QB,,ARI
1161114,Snoop Conner,RB,,DAL
865838,Andre Baccellia,WR,,ARI
976221,Grant Calcaterra,TE,,PHI
916467,Harrison Bryant,TE,,LV
976658,Racey McMath,WR,,DAL
946101,Tony Jones Jr.,RB,,ARI
1130976,Hunter Luepke,RB,227.5,DAL
694117,Cooper Rush,QB,,DAL
472623,James Winchester,TE,,KC
1226343,Rakim Jarrett,WR,,TB
883314,Dan Chisena,WR,,ARI
1128981,Jashaun Corbin,RB,,NYG
1068822,Travis Vokolek,TE,,ARI
1059684,Desmond Ridder,QB,227.4167,ARI
910380,Kyle Trask,QB,,TB
975028,Malik Davis,RB,,DAL
599113,Taylor Heinicke,QB,,ATL
1069763,Stetson Bennett,QB,,LAR
913163,Tyler Huntley,QB,,CLE
1128116,Dorian Thompson-Robinson,QB,,CLE
910766,Anthony Brown Jr.,QB,,LV
732107,Logan Woodside,QB,,CIN
831007,Easton Stick,QB,228.97096,LAC
911619,Shane Buechele,QB,,BUF
866216,Brett Rypien,QB,,CHI
836347,John Wolford,QB,,TB
879277,Ben DiNucci,QB,,FA
1060671,Tommy DeVito,QB,,NYG
1444140,Tyson Bagent,QB,,CHI
1049250,Terrell Bynum,WR,,LV
884014,Damien Harris,RB,,FA
555693,Robert Woods,WR,,HOU
1227717,DeWayne McBride,RB,,MIN
822644,Richie James Jr.,WR,,FA
609496,Allen Robinson II,WR,,NYG
943841,James Robinson,RB,,NO
461620,Marvin Jones Jr.,WR,,FA
732121,Corey Davis,WR,,FA
380960,Ryan Tannehill,QB,,FA
1050335,Pierre Strong Jr.,RB,227.1944,CLE
878371,Joshua Kelley,RB,,FA
822014,Russell Gage,WR,227.17241,FA
823040,Isaiah McKenzie,WR,,NYG
749635,Boston Scott,RB,,LAR
1056950,Deon Jackson,RB,,FA
1161729,Tyrion Davis-Price,RB,,FA
338280,Case Keenum,QB,,HOU
1161190,Kevin Harris,RB,,NE
1107595,Zack Kuntz,TE,,NYJ
1058090,Bailey Zappe,QB,,NE
1130230,Hassan Haskins,RB,,TEN
749968,Durham Smythe,TE,,MIA
835861,Trent Sherfield Sr.,WR,,MIN
1131204,Jaren Hall,QB,,MIN
1213636,Xavier Hutchinson,WR,225.63902,HOU
748309,Nick Mullens,QB,,MIN
749164,PJ Walker,QB,,SEA
824177,Matt Sokol,TE,,PIT
880294,Brycen Hopkins,TE,,FA
978580,Amari Rodgers,WR,,FA
689689,Pharaoh Brown,TE,,SEA
1079304,Troy Hairston,RB,,HOU
752646,Jamal Agnew,WR,,FA
920944,Ben Skowronek,WR,,HOU
976323,Malik Willis,QB,,TEN
306296,Colt McCoy,QB,,FA
322858,Andy Dalton,QB,,CAR
886641,JaMycal Hasty,RB,,NE
1172050,Kenny McIntosh,RB,,SEA
732147,O.J. Howard,TE,,FA
750097,Matt Breida,RB,228.8537,FA
608360,Robbie Chosen,WR,,FA
463393,Blaine Gabbert,QB,,FA
976066,Jalen Reagor,WR,,NE
1068724,Raheem Blackshear,RB,,CAR
920560,Samori Toure,WR,,GB
1228586,Danny Gray,WR,,SF
507478,Marquise Goodwin,WR,,FA
884567,Jalen Guyton,WR,,LV
1049254,Jake Haener,QB,,NO
1124338,Tyler Badie,RB,,DEN
757521,KhaDarel Hodge,WR,,ATL
934331,Denzel Mims,WR,,JAX
921454,Marquez Callaway,WR,,FA
922484,Travis Homer,RB,,CHI
881048,Tyree Jackson,TE,,NYG
1060311,Davis Mills,QB,231.0833,HOU
865573,Foster Moreau,TE,,NO
975829,Sam Ehlinger,QB,,IND
403189,Nick Foles,QB,,FA
910406,Bryan Edwards,WR,,FA
592538,Jeff Driskel,QB,,WAS
1125846,Julius Chestnut,RB,,TEN
944038,John Bates,TE,,WAS
974627,Eno Benjamin,RB,,FA
866149,Josiah Deguara,TE,,JAX
822350,Kyle Allen,QB,,PIT
946748,Kene Nwangwu,RB,,MIN
264725,Brian Hoyer,QB,,FA
473742,John Brown,WR,,FA
746243,Marcus Kemp,WR,,FA
830686,Malik Turner,WR,,SF
975816,Jake Fromm,QB,,FA
1068199,Braylon Sanders,WR,,MIA
911219,Seth Green,TE,,FA
974916,Chase Garbers,QB,,FA
962484,Ethan Fernea,WR,,IND
920057,Justin Rigg,TE,,FA
1289220,Zaire Mitchell-Paden,TE,,CLE
1130844,Gerrit Prince,TE,,FA
1165720,Derek Wright,WR,,FA
947634,Chris Oladokun,QB,,KC
1049792,Nick Muse,TE,,MIN
1166045,Nikola Kalinic,TE,,LAR
1215308,Mason Kinsey,WR,,TEN
910567,Hunter Kampmoyer,TE,,FA
1284057,Bernhard Seikovits,TE,,ARI
918238,Cade Johnson,WR,,FA
1050233,Ben Mason,RB,,LAC
746301,David Wells,TE,,TB
943189,Trishton Jackson,WR,,MIN
742470,Corey Clement,RB,,FA
911027,Gerrid Doaks,RB,,FA
850603,Vyncint Smith,WR,,FA
885029,Noah Togiai,TE,,FA
838443,KeeSean Johnson,WR,,FA
832473,Qadree Ollison,RB,,FA
1283807,Zach Davidson,TE,,BUF
