ID,NAME,POS,FPTS/G,FPTS,PPGOR
19844,DJ Moore,WR,14.9,223.5,0.818032787
14141,Cole Beasley,WR,14.8,222.5,0.718032787
21752,Chase Claypool,WR,13.9,221.9,-0.181967213
18944,Kareem Hunt,RB,13.8,221.5,-0.805405405
18928,Curtis Samuel,WR,14.7,221.1,0.618032787
17920,Carson Wentz,QB,18.4,220.4,-2.408
18882,Cooper Kupp,WR,14.6,218.7,0.518032787
21861,Antonio Gibson,RB,15,210.2,0.394594595
16776,Melvin Gordon III,RB,13.9,208.4,-0.705405405
16887,Mike Davis,RB,13.8,207.5,-0.805405405
18879,Corey Davis,WR,14.8,207.4,0.718032787
20859,Drew Lock,QB,15.8,205.32,-5.008
17916,William Fuller V,WR,18.5,203.9,4.418032787
21690,Tee Higgins,WR,12.6,201.6,-1.481967213
19861,Ronald Jones II O,RB,14.3,200.3,-0.305405405
18003,Kenyan Drake,RB,13.3,199.2,-1.305405405
17986,Tyler Boyd,WR,13.2,198.64,-0.881967213
21693,Joe Burrow,QB,19.8,197.72,-1.008
20841,Daniel Jones,QB,14,196.02,-6.808
21684,D'Andre Swift,RB,15,194.8,0.394594595
16781,Nelson Agholor,WR,12.2,194.6,-1.881967213
18880,Chris Godwin IR,WR,16.2,194,2.118032787
19912,Nyheim Hines,RB,12.1,193.2,-2.505405405
18464,J.D. McKissic,RB,12,192.4,-2.605405405
16020,Jarvis Landry,WR,12.7,190.96,-1.381967213
21747,Brandon Aiyuk,WR,15.9,190.5,1.818032787
19119,Chris Carson,RB,15.6,187.8,0.994594595
16847,David Johnson,RB,15.5,186.5,0.894594595
21045,Marquise Brown,WR,11.6,186,-2.481967213
20006,Russell Gage,WR,11.5,184.06,-2.581967213
21769,Clyde Edwards-Helaire,RB,14,182,-0.605405405
16866,Jamison Crowder,WR,15.1,181.02,1.018032787
16656,Logan Thomas,TE,11.2,179.62,-0.476470588
19867,Michael Gallup,WR,11.2,179.3,-2.881967213
20880,Gardner Minshew,QB,19.9,178.66,-0.908
20933,Miles Sanders,RB,14.9,178.4,0.294594595
19491,Robert Tonyan IR,TE,11,176.6,-0.676470588
20805,T.J. Hockenson,TE,11,176.3,-0.676470588
16775,DeVante Parker,WR,12.5,175.3,-1.581967213
21674,J.K. Dobbins,RB,11.6,174.5,-3.005405405
18983,James Conner,RB,13.4,173.6,-1.205405405
8283,Ryan Fitzpatrick,QB,19,170.74,-1.808
19207,Tim Patrick,WR,11.3,170.2,-2.781967213
19803,Mark Andrews,TE,12.2,170.1,0.523529412
19919,Chase Edmonds,RB,10.5,168,-4.105405405
11063,Emmanuel Sanders,WR,12,167.8,-2.081967213
14005,T.Y. Hilton,WR,11.1,167.2,-2.981967213
16771,Todd Gurley II,RB,11.1,166.2,-3.505405405
20768,Myles Gaskin,RB,16.6,166.2,1.994594595
17961,Sterling Shepard,WR,13.8,165.5,-0.281967213
19562,Austin Ekeler,RB,16.5,165.3,1.894594595
18811,Mitchell Trubisky,QB,16.4,163.7,-4.408
19238,Taysom Hill O,QB,10.2,163.62,-10.608
21692,Jerry Jeudy,WR,10.2,163.6,-3.881967213
19853,Mike Gesicki,TE,10.8,162.3,-0.876470588
18914,Mike Williams,WR,10.6,159.7,-3.481967213
14916,Giovani Bernard,RB,9.9,159.1,-4.705405405
19514,Keelan Cole,WR,9.9,158.4,-4.181967213
21697,Laviska Shenault Jr.,WR,11.2,157.1,-2.881967213
19816,DJ Chark Jr.,WR,12,156.6,-2.081967213
13291,Julio Jones,WR,17.2,155.1,3.118032787
10974,Rob Gronkowski,TE,9.5,152.3,-2.176470588
21961,Darnell Mooney,WR,9.5,152.1,-4.581967213
18055,Dak Prescott,QB,30.3,151.64,9.492
20360,Jeff Wilson Jr.,RB,13.7,150.3,-0.905405405
20876,Jakobi Meyers,WR,10.7,149.52,-3.381967213
19815,Christian Kirk,WR,10.7,149.4,-3.381967213
20753,Noah Fant,TE,10,149.3,-1.676470588
19843,Hayden Hurst,TE,9.3,149.1,-2.376470588
12841,Andy Dalton,QB,13.5,148.86,-7.308
20943,Darius Slayton,WR,9.2,148,-4.881967213
19920,Dalton Schultz,TE,9.2,147.5,-2.476470588
21677,Tua Tagovailoa,QB,14.7,147.46,-6.108
19812,Sam Darnold,QB,12.3,147.02,-8.508
17975,Hunter Henry,TE,10.4,145.3,-1.276470588
18912,Evan Engram,TE,9.1,145,-2.576470588
20941,Devin Singletary,RB,9,144.6,-5.605405405
11488,Jimmy Graham,TE,9,143.6,-2.676470588
16451,Eric Ebron,TE,9.5,142.8,-2.176470588
19976,Marquez Valdes-Scantling O,WR,8.8,141.3,-5.281967213
18990,Jonnu Smith,TE,9.3,140.2,-2.376470588
21735,Gabriel Davis,WR,8.7,139.9,-5.381967213
18996,Wayne Gallman,RB,9.3,139.6,-5.305405405
15071,Latavius Murray,RB,9.3,139.2,-5.305405405
19330,Nick Mullens,QB,13.8,138.28,-7.008
19172,Zach Pascal,WR,8.6,136.9,-5.481967213
18803,Leonard Fournette,RB,10.4,135,-4.205405405
20798,Darrell Henderson Jr. IR,RB,8.9,133.3,-5.705405405
19705,Greg Ward,WR,8.3,133.1,-5.781967213
20924,Hunter Renfrow,WR,8.3,132.6,-5.781967213
20239,Gus Edwards,RB,8.3,132.2,-6.305405405
19063,George Kittle,TE,16.4,131.1,4.723529412
20788,Mecole Hardman,WR,8.1,130.1,-5.981967213
19318,Kendrick Bourne,WR,8.6,129.7,-5.481967213
8534,Jared Cook,TE,8.6,128.4,-3.076470588
18032,Tyler Higbee,TE,8.5,128.2,-3.176470588
18995,Jamaal Williams,RB,9.1,127.1,-5.505405405
16510,Jerick McKinnon,RB,7.9,126.2,-6.705405405
19017,Josh Reynolds,WR,7.8,125.3,-6.281967213
4807,Adrian Peterson,RB,7.8,124.5,-6.805405405
21831,Jalen Hurts,QB,8.3,124.44,-12.508
18089,Rashard Higgins,WR,9.5,123.9,-4.581967213
20912,Tony Pollard,RB,7.5,120.7,-7.105405405
11056,Antonio Brown,WR,15,120.1,0.918032787
19863,Dallas Goedert,TE,10.9,119.4,-0.776470588
20762,Travis Fulgham,WR,9.1,118.9,-4.981967213
19120,David Moore,WR,7.4,118.8,-6.681967213
17141,Damiere Byrd,WR,7.4,117.9,-6.681967213
16056,James White,RB,8.3,116.6,-6.305405405
13723,Nick Foles,QB,12.8,115.18,-8.008
17963,Austin Hooper,TE,8.7,113.5,-2.976470588
12845,A.J. Green,WR,7,111.3,-7.081967213
17053,Malcolm Brown,RB,6.9,110.1,-7.705405405
19864,Anthony Miller,WR,6.9,109.7,-7.181967213
18047,Demarcus Robinson,WR,6.8,108.6,-7.281967213
14917,Rex Burkhead,RB,10.8,107.6,-3.805405405
9906,Danny Amendola,WR,7.6,106.4,-6.481967213
21688,Cam Akers,RB,8.1,105.8,-6.505405405
21138,Scotty Miller,WR,6.6,105.5,-7.481967213
18858,Joe Mixon,RB,17.3,103.6,2.694594595
19897,Tre'Quan Smith,WR,7.4,103.1,-6.681967213
16787,Breshad Perriman O,WR,8.5,102.1,-5.581967213
21744,Michael Pittman Jr.,WR,7.8,101.9,-6.281967213
21784,Zack Moss,RB,7.8,101.6,-6.805405405
5820,Frank Gore,RB,6.7,101.2,-7.905405405
5571,Larry Fitzgerald,WR,7.8,100.9,-6.281967213
20145,Allen Lazard,WR,10.1,100.8,-3.981967213
17217,Raheem Mostert IR,RB,12.6,100.7,-2.005405405
20790,Damien Harris,RB,10,100.3,-4.605405405
13227,Randall Cobb,WR,10,100.1,-4.081967213
19043,Isaiah McKenzie,WR,6.2,99.58,-7.881967213
19865,James Washington,WR,6.2,99.2,-7.881967213
20949,Irv Smith Jr.,TE,7.6,98.5,-4.076470588
16837,Chris Conley,WR,6.5,98.1,-7.581967213
19659,Dan Arnold,TE,6.1,97.8,-5.576470588
20038,Braxton Berrios,WR,6.1,97.3,-7.981967213
16141,Willie Snead IV,WR,7.5,97.2,-6.581967213
21448,Jalen Guyton,WR,6.1,97.1,-7.981967213
16640,John Brown,WR,10.8,96.8,-3.281967213
19033,Brian Hill,RB,6,96.4,-8.605405405
20039,Boston Scott,RB,6,95.6,-8.605405405
19824,Kalen Ballage,RB,8.5,93.9,-6.105405405
18935,Gerald Everett,TE,5.9,93.9,-5.776470588
19937,Keke Coutee,WR,11.6,93,-2.481967213
18877,Christian McCaffrey,RB,30.1,90.4,15.49459459
21759,KJ Hamler,WR,6.9,90.1,-7.181967213
20868,Alexander Mattison,RB,6.9,89.9,-7.705405405
17960,Michael Thomas,WR,12.8,89.9,-1.281967213
16003,Sammy Watkins,WR,8.9,89.4,-5.181967213
20529,Cam Sims,WR,5.6,89.2,-8.481967213
21694,Henry Ruggs III,WR,6.9,89.1,-7.181967213
18103,Jakeem Grant Sr.,WR,6.2,87.3,-7.881967213
21686,Jalen Reagor,WR,7.9,87.2,-6.181967213
16389,Odell Beckham Jr.,WR,12.4,86.82,-1.681967213
19296,Anthony Firkser,TE,5.4,86.7,-6.276470588
11611,Golden Tate,WR,7.2,86.52,-6.881967213
16838,Duke Johnson,RB,7.9,86.4,-6.705405405
17970,Devontae Booker,RB,5.4,85.7,-9.205405405
6739,Alex Smith,QB,10.7,85.58,-10.108
16668,Carlos Hyde,RB,8.5,84.9,-6.105405405
18900,Mo Alie-Cox,TE,5.6,84.4,-6.076470588
20932,Deebo Samuel,WR,12,83.7,-2.081967213
19903,Jordan Akins,TE,6.4,83.7,-5.276470588
15965,Trey Burton,TE,6.4,83.3,-5.276470588
21776,Joshua Kelley,RB,5.9,83.2,-8.705405405
14918,Tyler Eifert,TE,5.5,82.9,-6.176470588
14901,Kyle Juszczyk,FB,5.1,81.6,0
20795,Dwayne Haskins,QB,11.6,81.16,-9.208
20931,Drew Sample,TE,5,79.9,-6.676470588
20838,Tyron Johnson,WR,6.6,79.5,-7.481967213
20950,Benny Snell Jr.,RB,4.9,78.9,-9.705405405
19828,Sony Michel,RB,8.7,78.3,-5.905405405
20988,Preston Williams,WR,9.7,77.8,-4.381967213
14856,Zach Ertz,TE,7,77.5,-4.676470588
15247,Darren Fells,TE,4.8,76.2,-6.876470588
19947,Chris Herndon,TE,4.7,75.7,-6.976470588
20792,N'Keal Harry,WR,5.4,74.9,-8.681967213
14967,Le'Veon Bell,RB,6.8,74.6,-7.805405405
15100,Jordan Reed,TE,7.3,73.1,-4.376470588
19822,Kerryon Johnson,RB,4.6,72.8,-10.00540541
21843,Salvon Ahmed,RB,12,72,-2.605405405
18977,Kenny Golladay,WR,14.4,71.8,0.318032787
16491,Richard Rodgers,TE,5,70.5,-6.676470588
21037,Miles Boykin,WR,4.4,69.6,-9.681967213
15150,Cordarrelle Patterson,RB,4.3,69.4,-10.30540541
20077,Richie James,WR,6.9,69.4,-7.181967213
16041,Jimmy Garoppolo,QB,11.6,69.34,-9.208
20128,Phillip Lindsay,RB,6.3,69,-8.305405405
20850,Dawson Knox,TE,5.7,68.8,-5.976470588
16593,Cameron Brate,TE,4.3,68.2,-7.376470588
15201,Mike Glennon,QB,13.5,67.58,-7.308
21729,Quintez Cephus,WR,5.1,66.9,-8.981967213
13275,Kyle Rudolph,TE,5.5,66.4,-6.176470588
20837,Ty Johnson,RB,5.1,66.3,-9.505405405
19281,Jacob Hollister,TE,4.1,65.9,-7.576470588
18993,Samaje Perine,RB,4.1,65.7,-10.50540541
20064,Justin Jackson,RB,7.3,65.3,-7.305405405
15602,Jack Doyle,TE,4.6,65.1,-7.076470588
21783,Harrison Bryant,TE,4.3,63.8,-7.376470588
18717,Marvin Hall,WR,5.3,63.3,-8.781967213
19916,DaeSean Hamilton,WR,4,63.3,-10.08196721
21772,Cole Kmet,TE,3.9,63,-7.776470588
19979,Jordan Wilkins,RB,4.1,61.3,-10.50540541
19950,Will Dissly,TE,3.8,61.1,-7.876470588
21741,Denzel Mims,WR,6.7,60.7,-7.381967213
21400,Steven Sims,WR,4.9,59.3,-9.181967213
8355,Julian Edelman,WR,9.9,59.22,-4.181967213
21730,Collin Johnson,WR,4.2,59.2,-9.881967213
12708,Dion Lewis,RB,3.7,59.2,-10.90540541
19943,Durham Smythe,TE,3.9,58.8,-7.776470588
21754,Donovan Peoples-Jones,WR,4.9,58.4,-9.181967213
17290,Adam Humphries,WR,8.3,57.8,-5.781967213
611,Joe Flacco,QB,11.6,57.76,-9.208
18118,Brandon Allen,QB,11.5,57.7,-9.308
19924,Ito Smith,RB,4.1,57.3,-10.50540541
21804,DeeJay Dallas,RB,4.7,56.9,-9.905405405
21142,Olamide Zaccheaus,WR,5.1,56.4,-8.981967213
19098,Isaiah Ford,WR,5.6,55.6,-8.481967213
18973,C.J. Beathard,QB,9.2,55.28,-11.608
18375,Peyton Barber,RB,3.4,55,-11.20540541
20820,Andy Isabella,WR,4.2,54.8,-9.881967213
20013,Cedrick Wilson,WR,3.4,54.62,-10.68196721
20500,Darrel Williams Q,RB,4.2,54.5,-10.40540541
16933,James O'Shaughnessy,TE,3.6,54.2,-8.076470588
1658,Greg Olsen,TE,4.9,53.9,-6.776470588
21743,Lynn Bowden Jr.,WR,5.4,53.58,-8.681967213
21721,Devin Duvernay,WR,3.3,53.1,-10.78196721
13337,Mark Ingram II,RB,4.8,52.9,-9.805405405
21797,La'Mical Perine,RB,5.2,52.5,-9.405405405
18876,David Njoku,TE,4,52.3,-7.676470588
18690,Jalen Richard,RB,3.9,51.1,-10.70540541
20582,Chad Beebe,WR,3.6,51.1,-10.48196721
19021,Chad Hansen,WR,9.9,49.6,-4.181967213
20361,Ross Dwelley,TE,3.1,49.5,-8.576470588
21163,Deonte Harris,WR,5.4,48.7,-8.681967213
21755,Isaiah Wright,WR,3.4,47.3,-10.68196721
20053,Kyle Allen,QB,11.8,47,-9.008
21739,Van Jefferson,WR,2.9,46.9,-11.18196721
16728,Dontrelle Inman,WR,4.6,46.3,-9.481967213
18931,Adam Shaheen,TE,2.8,45,-8.876470588
3943,DeSean Jackson,WR,9,44.8,-5.081967213
19988,Tyler Conklin,TE,2.8,44.4,-8.876470588
13878,Mohamed Sanu Sr. IR,WR,4.4,44,-9.681967213
20905,Donald Parham Jr.,TE,3.4,43.9,-8.276470588
19065,Jeremy McNichols,RB,2.7,43.9,-11.90540541
19410,Ricky Seals-Jones,TE,5.3,69.1,-6.376470588
83,Las Vegas Raiders,DST,4.1,69,0
18215,Ka'imi Fairbairn,K,5.2,68,0
18990,Jonnu Smith,TE,4.2,67.4,-7.476470588
19961,Ray-Ray McCloud,WR,4.2,67.2,-9.881967213
52,Jacksonville Jaguars,DST,3.9,67,0
22493,Trey Lance,QB,11.2,66.92,-9.608
