Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3864701684,bng21,0,581.5,G Scottie Scheffler G Viktor Hovland G Matt Fitzpatrick G Sahith Theegala G Denny McCarthy G Eric Cole,,Patrick Cantlay,G,23.84%,75
2,3862445863,fantasygod01,0,568,G Scottie Scheffler G Viktor Hovland G Matt Fitzpatrick G Si Woo Kim G Eric Cole G Adam Svensson,,Tommy Fleetwood,G,23.63%,67
3,3864558610,duececanoe,0,561.5,G Viktor Hovland G Max Homa G Cameron Young G Matt Fitzpatrick G Sahith Theegala G Adam Svensson,,Viktor Hovland,G,23.31%,129.5
4,3861490503,NardsBlazing5,0,557,G Viktor Hovland G Tommy Fleetwood G Max Homa G Matt Fitzpatrick G Eric Cole G Adam Svensson,,Byeong Hun An,G,23.07%,53.5
5,3861159627,rob10165,0,555,G Scottie Scheffler G Viktor Hovland G Tom Kim G Sahith Theegala G Adam Svensson G Chris Kirk,,Cameron Davis,G,21.60%,54.5
6,3864157385,Tanners292000,0,552.5,G Scottie Scheffler G Viktor Hovland G Russell Henley G Sahith Theegala G Denny McCarthy G Adam Svensson,,Sahith Theegala,G,19.94%,77.5
7,3863677704,barberd03,0,551.5,G Viktor Hovland G Max Homa G Tom Kim G Matt Fitzpatrick G Sahith Theegala G Adam Schenk,,Keegan Bradley,G,19.46%,62
8,3861858431,big33show,0,549.5,G Viktor Hovland G Max Homa G Tyrrell Hatton G Matt Fitzpatrick G Sahith Theegala G Adam Svensson,,Rory McIlroy,G,19.29%,91
9,3861116216,colclama,0,547.5,G Viktor Hovland G Tommy Fleetwood G Wyndham Clark G Matt Fitzpatrick G Sahith Theegala G Adam Svensson,,Eric Cole,G,18.82%,75
9,3861591972,rufuse53,0,547.5,G Rory McIlroy G Viktor Hovland G Matt Fitzpatrick G Keegan Bradley G Eric Cole G Adam Svensson,,Emiliano Grillo,G,18.45%,56.5
9,3861928133,Hagertt,0,547.5,G Scottie Scheffler G Viktor Hovland G Brian Harman G Emiliano Grillo G Harris English G Adam Svensson,,Tyrrell Hatton,G,18.40%,57
12,3861913732,rawoo,0,545,G Viktor Hovland G Xander Schauffele G Cameron Young G Matt Fitzpatrick G Denny McCarthy G Eric Cole,,Max Homa,G,16.97%,95.5
12,3862112962,jjaymorris1,0,545,G Rory McIlroy G Scottie Scheffler G Matt Fitzpatrick G Eric Cole G Adam Svensson G Tom Hoge,,Scottie Scheffler,G,16.49%,113.5
14,3864726931,pattonbrett,0,543,G Viktor Hovland G Tom Kim G Cameron Young G Matt Fitzpatrick G J.T. Poston G Denny McCarthy,,Adam Schenk,G,16.33%,51
15,3864134694,Slyons1214,0,542,G Scottie Scheffler G Viktor Hovland G Tommy Fleetwood G Harris English G Eric Cole G Tom Hoge,,Jon Rahm,G,15.36%,56
16,3861458628,lilduce239,0,541,G Scottie Scheffler G Viktor Hovland G Lucas Glover G Harris English G Eric Cole G Adam Svensson,,Cameron Young,G,14.82%,69
17,3861006944,troy106,0,540.5,G Scottie Scheffler G Viktor Hovland G Max Homa G Sahith Theegala G Chris Kirk G Patrick Rodgers,,Russell Henley,G,14.64%,83
17,3863450361,beamerscreamer,0,540.5,G Scottie Scheffler G Viktor Hovland G J.T. Poston G Sahith Theegala G Andrew Putnam G Eric Cole,,Adam Svensson,G,14.23%,76.5
19,3862464612,Skates77,0,540,G Scottie Scheffler G Max Homa G Cameron Young G Matt Fitzpatrick G Eric Cole G Chris Kirk,,Tony Finau,G,12.64%,51
19,3863112590,thepreist,0,540,G Rory McIlroy G Viktor Hovland G Max Homa G Eric Cole G Chris Kirk G Tom Hoge,,Lucas Glover,G,11.37%,65
21,3861182640,StatATL,0,539.5,G Scottie Scheffler G Viktor Hovland G Lucas Glover G Harris English G Adam Svensson G Chris Kirk,,Xander Schauffele,G,11.26%,85.5
21,3863764307,smthopr8r,0,539.5,G Scottie Scheffler G Russell Henley G Brian Harman G Matt Fitzpatrick G Keegan Bradley G Sahith Theegala,,Chris Kirk,G,10.71%,73.5
23,3861141818,AnakinSolo18,0,538,G Viktor Hovland G Max Homa G Sungjae Im G Sahith Theegala G Denny McCarthy G Adam Svensson,,Si Woo Kim,G,10.71%,60
23,3861294476,modc89,0,538,G Viktor Hovland G Sungjae Im G Sam Burns G Matt Fitzpatrick G Keegan Bradley G Denny McCarthy,,Lee Hodges,G,10.29%,40.5
25,3864813648,bnrowe,0,536.5,G Scottie Scheffler G Viktor Hovland G Brian Harman G Byeong Hun An G Adam Svensson G Chris Kirk,,Patrick Rodgers,G,10.02%,51
26,3864083223,jpadam555,0,535.5,G Scottie Scheffler G Viktor Hovland G Tommy Fleetwood G Adam Svensson G Chris Kirk G Tom Hoge,,Tom Kim,G,9.98%,84.5
26,3864795414,mackla01,0,535.5,G Scottie Scheffler G Viktor Hovland G Max Homa G Adam Hadwin G Chris Kirk G Tom Hoge,,J.T. Poston,G,9.93%,74
28,3860920159,SteveKrak,0,535,G Viktor Hovland G Sungjae Im G Russell Henley G Brian Harman G Justin Rose G Chris Kirk,,Brian Harman,G,9.51%,90
28,3863312147,okiecowpoke,0,535,G Scottie Scheffler G Xander Schauffele G Matt Fitzpatrick G J.T. Poston G Eric Cole G Chris Kirk,,Kurt Kitayama,G,9.18%,56.5
28,3864632955,MrRichardHead,0,535,G Scottie Scheffler G Max Homa G Matt Fitzpatrick G Si Woo Kim G Sahith Theegala G Eric Cole,,Denny McCarthy,G,8.98%,72.5
31,3861696454,jrobertson740,0,534.5,G Scottie Scheffler G Max Homa G Matt Fitzpatrick G Keegan Bradley G Sahith Theegala G Denny McCarthy,,Justin Rose,G,8.77%,72.5
31,3862161301,randyjohn1204,0,534.5,G Scottie Scheffler G Viktor Hovland G Cameron Young G Andrew Putnam G Eric Cole G Adam Svensson,,Brendon Todd,G,8.76%,36
31,3864427641,wesbox8,0,534.5,G Viktor Hovland G Xander Schauffele G Max Homa G J.T. Poston G Adam Svensson G Chris Kirk,,Collin Morikawa,G,8.45%,64.5
34,3861433297,Shanecoyle23,0,534,G Viktor Hovland G Xander Schauffele G Max Homa G Sahith Theegala G Andrew Putnam G Eric Cole,,Corey Conners,G,8.26%,69.5
35,3861265417,rollredroll,0,533.5,G Scottie Scheffler G Max Homa G Russell Henley G Brian Harman G Eric Cole G Adam Svensson,,Sungjae Im,G,8.19%,86.5
35,3864645886,mendivilfive,0,533.5,G Scottie Scheffler G Viktor Hovland G Rickie Fowler G Eric Cole G Adam Svensson G Chris Kirk,,Jordan Spieth,G,8.15%,55.5
37,3861110434,ecblankenship,0,533,G Viktor Hovland G Max Homa G Russell Henley G Brian Harman G Byeong Hun An G Harris English,,Nick Taylor,G,8.12%,38
37,3861993127,etm1414,0,533,G Scottie Scheffler G Collin Morikawa G Brian Harman G Matt Fitzpatrick G Eric Cole G Adam Svensson,,Sepp Straka,G,7.91%,52
37,3864751662,cbdavis0083,0,533,G Viktor Hovland G Max Homa G Russell Henley G Brian Harman G Si Woo Kim G Eric Cole,,Rickie Fowler,G,7.43%,65.5
40,3861324657,citsmr2u,0,532.5,G Viktor Hovland G Xander Schauffele G Corey Conners G Brian Harman G Harris English G Adam Svensson,,Hideki Matsuyama,G,7.28%,16
41,3864115095,ajlindsey,0,532,G Viktor Hovland G Collin Morikawa G Max Homa G Matt Fitzpatrick G Denny McCarthy G Kurt Kitayama,,Tom Hoge,G,7.11%,75.5
42,3861113883,keychins,0,531.5,G Scottie Scheffler G Viktor Hovland G Rickie Fowler G Denny McCarthy G Eric Cole G Tom Hoge,,Harris English,G,7.04%,81.5
42,3862932907,docwyatt12,0,531.5,G Scottie Scheffler G Viktor Hovland G J.T. Poston G Keegan Bradley G Sahith Theegala G Eric Cole,,Wyndham Clark,G,6.73%,83.5
44,3861385165,deepfat,0,531,G Viktor Hovland G Max Homa G Tyrrell Hatton G Matt Fitzpatrick G Keegan Bradley G Chris Kirk,,Taylor Moore,G,6.17%,32.5
44,3864751715,coalco,0,531,G Scottie Scheffler G Viktor Hovland G Xander Schauffele G Eric Cole G Adam Svensson G Patrick Rodgers,,Matt Fitzpatrick,G,6.12%,113.5
46,3862415404,golf_d3lta,0,530.5,G Scottie Scheffler G Viktor Hovland G Byeong Hun An G Sahith Theegala G Harris English G Eric Cole,,Andrew Putnam,G,5.19%,71
47,3861334167,bigorangebuffalo,0,530,G Viktor Hovland G Xander Schauffele G Wyndham Clark G Russell Henley G Eric Cole G Chris Kirk,,Adam Hadwin,G,4.77%,48
47,3864823347,Stottlemyre22,0,530,G Scottie Scheffler G Viktor Hovland G Xander Schauffele G Eric Cole G Tom Hoge G Patrick Rodgers,,Jason Day,G,4.28%,45.5
49,3860993276,stupac420,0,529.5,G Scottie Scheffler G Viktor Hovland G Tyrrell Hatton G Sahith Theegala G Adam Svensson G Tom Hoge,,Sam Burns,G,4.28%,74
49,3861298858,HomanT,0,529.5,G Viktor Hovland G Max Homa G Tom Kim G Sam Burns G Denny McCarthy G Chris Kirk,,Seamus Power,G,2.46%,37.5
49,3864621882,torbo71,0,529.5,G Viktor Hovland G Max Homa G Corey Conners G Wyndham Clark G Eric Cole G Adam Svensson,,,
49,3864743667,woco21,0,529.5,G Viktor Hovland G Max Homa G Russell Henley G Brian Harman G Emiliano Grillo G Eric Cole,,,
53,3862622218,Coowhip5,0,529,G Patrick Cantlay G Viktor Hovland G Max Homa G Sahith Theegala G Eric Cole G Adam Svensson,,,
53,3864612415,porky78,0,529,G Viktor Hovland G Max Homa G Russell Henley G Justin Rose G Sahith Theegala G Andrew Putnam,,,
53,3864617401,Coachbox,0,529,G Viktor Hovland G Max Homa G Sungjae Im G Cameron Young G Eric Cole G Chris Kirk,,,
56,3864602231,Featherhammer,0,528.5,G Scottie Scheffler G Viktor Hovland G Justin Rose G Keegan Bradley G Sahith Theegala G Chris Kirk,,,
57,3861132413,jh1spartanfan,0,528,G Viktor Hovland G Max Homa G Sungjae Im G Matt Fitzpatrick G Sepp Straka G Patrick Rodgers,,,
57,3863680280,Mntner,0,528,G Scottie Scheffler G Viktor Hovland G Tyrrell Hatton G Sahith Theegala G Eric Cole G Tom Hoge,,,
59,3863391876,tannerross222,0,527.5,G Scottie Scheffler G Viktor Hovland G Brian Harman G Keegan Bradley G Adam Schenk G Harris English,,,
59,3863921131,abilkis97,0,527.5,G Viktor Hovland G Max Homa G Sungjae Im G Brian Harman G Adam Schenk G Eric Cole,,,
59,3864542820,DCB1,0,527.5,G Scottie Scheffler G Sungjae Im G Tyrrell Hatton G Matt Fitzpatrick G Harris English G Tom Hoge,,,
59,3864822464,randycales,0,527.5,G Scottie Scheffler G Viktor Hovland G Wyndham Clark G Sahith Theegala G Denny McCarthy G Patrick Rodgers,,,
63,3862366064,RyanPfeiffer,0,527,G Patrick Cantlay G Viktor Hovland G Russell Henley G Matt Fitzpatrick G Adam Schenk G Eric Cole,,,
63,3864838524,ksilva86,0,527,G Scottie Scheffler G Viktor Hovland G Matt Fitzpatrick G Sepp Straka G Keegan Bradley G Kurt Kitayama,,,
65,3861150772,delbertmcfly,0,526.5,G Scottie Scheffler G Wyndham Clark G Tom Kim G Brian Harman G Harris English G Chris Kirk,,,
65,3864860335,r_leuchte78,0,526.5,G Scottie Scheffler G Rickie Fowler G Russell Henley G Matt Fitzpatrick G Sahith Theegala G Chris Kirk,,,
67,3861765070,jjlion,0,526,G Patrick Cantlay G Viktor Hovland G Max Homa G J.T. Poston G Adam Svensson G Tom Hoge,,,
67,3864120385,garves3,0,526,G Viktor Hovland G Max Homa G Russell Henley G Brian Harman G Cameron Davis G Chris Kirk,,,
67,3864674062,HollywoodRay,0,526,G Scottie Scheffler G Viktor Hovland G Keegan Bradley G Sahith Theegala G Andrew Putnam G Denny McCarthy,,,
70,3862750474,ddro287,0,525.5,G Viktor Hovland G Tyrrell Hatton G Cameron Young G Russell Henley G Matt Fitzpatrick G Chris Kirk,,,
70,3864467094,Johste1255,0,525.5,G Viktor Hovland G Max Homa G Sungjae Im G Si Woo Kim G Sahith Theegala G Adam Svensson,,,
70,3864856291,abbeyalyssa57,0,525.5,G Viktor Hovland G Max Homa G Sungjae Im G Si Woo Kim G Sahith Theegala G Adam Svensson,,,
73,3861680942,reddevil99,0,525,G Scottie Scheffler G Patrick Cantlay G Viktor Hovland G Eric Cole G Tom Hoge G Kurt Kitayama,,,
73,3863773634,Mears123,0,525,G Patrick Cantlay G Viktor Hovland G Sungjae Im G Sahith Theegala G Harris English G Eric Cole,,,
73,3864017805,DDT3,0,525,G Viktor Hovland G Tommy Fleetwood G Max Homa G Russell Henley G Adam Svensson G Chris Kirk,,,
73,3864450199,cfish1993,0,525,G Viktor Hovland G Tommy Fleetwood G Tom Kim G Brian Harman G Sahith Theegala G Adam Svensson,,,
77,3864712811,dawson_lindeman,0,524.5,G Scottie Scheffler G Max Homa G Sungjae Im G Sahith Theegala G Eric Cole G Adam Svensson,,,
78,3861522818,tchambers15,0,524,G Scottie Scheffler G Max Homa G Russell Henley G Matt Fitzpatrick G Keegan Bradley G Kurt Kitayama,,,
78,3862222282,Jeff0007,0,524,G Scottie Scheffler G Viktor Hovland G Si Woo Kim G Sahith Theegala G Andrew Putnam G Denny McCarthy,,,
78,3862763871,aaronlpuryear,0,524,G Viktor Hovland G Sungjae Im G Russell Henley G Brian Harman G Si Woo Kim G Eric Cole,,,
78,3863300362,mrmike13,0,524,G Viktor Hovland G Max Homa G Tony Finau G Matt Fitzpatrick G Keegan Bradley G Denny McCarthy,,,
78,3864619587,Telly33,0,524,G Scottie Scheffler G Viktor Hovland G Si Woo Kim G Sahith Theegala G Andrew Putnam G Denny McCarthy,,,
78,3864795975,kidshred10,0,524,G Viktor Hovland G Max Homa G Wyndham Clark G Brian Harman G Sepp Straka G Chris Kirk,,,
84,3861516559,Smdrago,0,523.5,G Scottie Scheffler G Viktor Hovland G Brian Harman G Sahith Theegala G Eric Cole G Nick Taylor,,,
84,3862063504,uhauler17,0,523.5,G Viktor Hovland G Tommy Fleetwood G Tyrrell Hatton G Matt Fitzpatrick G Harris English G Eric Cole,,,
86,3861170984,SeaF82,0,523,G Scottie Scheffler G Viktor Hovland G Byeong Hun An G Sahith Theegala G Denny McCarthy G Adam Svensson,,,
86,3864505038,Captaingogo,0,523,G Viktor Hovland G Max Homa G Brian Harman G J.T. Poston G Emiliano Grillo G Sahith Theegala,,,
88,3861397342,Djandreau1213,0,522.5,G Viktor Hovland G Max Homa G Cameron Young G Brian Harman G Keegan Bradley G Adam Svensson,,,
88,3861905875,Jackie2424,0,522.5,G Viktor Hovland G Collin Morikawa G Tyrrell Hatton G Matt Fitzpatrick G Harris English G Adam Svensson,,,
90,3862155084,hamhock41,0,522,G Viktor Hovland G Tommy Fleetwood G Matt Fitzpatrick G Justin Rose G Keegan Bradley G Sahith Theegala,,,
90,3863962005,Trevilian,0,522,G Viktor Hovland G Tommy Fleetwood G Matt Fitzpatrick G Justin Rose G Keegan Bradley G Sahith Theegala,,,
90,3864439938,Skeet34,0,522,G Viktor Hovland G Max Homa G Sungjae Im G Keegan Bradley G Sahith Theegala G Andrew Putnam,,,
93,3863412454,mkujawajr,0,521.5,G Rory McIlroy G Scottie Scheffler G Brian Harman G Eric Cole G Adam Svensson G Tom Hoge,,,
93,3864554597,jorrick17,0,521.5,G Scottie Scheffler G Viktor Hovland G Matt Fitzpatrick G Sepp Straka G Denny McCarthy G Lee Hodges,,,
93,3864772533,Ftej,0,521.5,G Viktor Hovland G Lucas Glover G Russell Henley G Brian Harman G Justin Rose G Harris English,,,
93,3864859871,bmsmith7499,0,521.5,G Scottie Scheffler G Viktor Hovland G Byeong Hun An G Sahith Theegala G Andrew Putnam G Adam Svensson,,,
97,3860871072,CFinch,0,521,G Viktor Hovland G Wyndham Clark G Tom Kim G Matt Fitzpatrick G Taylor Moore G Sahith Theegala,,,
97,3861789096,cschwa516,0,521,G Scottie Scheffler G Viktor Hovland G Wyndham Clark G Sahith Theegala G Adam Svensson G Lee Hodges,,,
97,3862445186,MadMaxMcArthur,0,521,G Scottie Scheffler G Viktor Hovland G Max Homa G Adam Schenk G Eric Cole G Kurt Kitayama,,,
97,3862448727,hickbard,0,521,G Rory McIlroy G Viktor Hovland G J.T. Poston G Sahith Theegala G Denny McCarthy G Adam Svensson,,,
97,3863321523,Vin1420,0,521,G Scottie Scheffler G Viktor Hovland G Xander Schauffele G Adam Svensson G Lee Hodges G Tom Hoge,,,
102,3861737155,billyguber,0,520.5,G Scottie Scheffler G Viktor Hovland G Justin Rose G Sepp Straka G Sahith Theegala G Tom Hoge,,,
102,3863068373,FeistyOnes,0,520.5,G Rory McIlroy G Viktor Hovland G Brian Harman G Keegan Bradley G Denny McCarthy G Tom Hoge,,,
102,3863667549,the_Dean221,0,520.5,G Viktor Hovland G Max Homa G Cameron Young G Sam Burns G Sahith Theegala G Eric Cole,,,
102,3863918121,jfine131,0,520.5,G Viktor Hovland G Wyndham Clark G Tom Kim G Brian Harman G Keegan Bradley G Andrew Putnam,,,
106,3861141671,valpoman25,0,520,G Viktor Hovland G Max Homa G Tom Kim G J.T. Poston G Si Woo Kim G Adam Svensson,,,
106,3862258619,crawfordfan13,0,520,G Scottie Scheffler G Max Homa G Matt Fitzpatrick G J.T. Poston G Denny McCarthy G Adam Schenk,,,
108,3861721943,Big_jacko,0,519.5,G Viktor Hovland G Max Homa G Wyndham Clark G J.T. Poston G Keegan Bradley G Eric Cole,,,
108,3862537588,dankimball42,0,519.5,G Viktor Hovland G Xander Schauffele G Tyrrell Hatton G Matt Fitzpatrick G Sahith Theegala G Kurt Kitayama,,,
108,3863692995,scl8768,0,519.5,G Scottie Scheffler G Patrick Cantlay G Viktor Hovland G Eric Cole G Tom Hoge G Patrick Rodgers,,,
108,3864116432,marcar8,0,519.5,G Scottie Scheffler G Viktor Hovland G J.T. Poston G Byeong Hun An G Denny McCarthy G Adam Svensson,,,
108,3864403446,bucno,0,519.5,G Viktor Hovland G Rickie Fowler G Tom Kim G Brian Harman G Sahith Theegala G Denny McCarthy,,,
