Team,POS,Name,TEAM,Round,Pick,ADP,Value,Draft Start,Cumulative Val,Strategy,Elite Onesie,Capital
40,WR,Michael Thomas,NO,5,59,55.8,3.2,5/13/2022,-10.5,Zero RB,Neither,25
40,QB,Jalen Hurts,PHI,6,62,65.2,-3.2,5/13/2022,-10.5,Zero RB,Neither,25
40,QB,Dak Prescott,DAL,7,83,82.8,0.2,5/13/2022,-10.5,Zero RB,Neither,25
40,TE,Dalton Schultz,DAL,8,86,80.1,5.9,5/13/2022,-10.5,Zero RB,Neither,25
40,TE,Dawson Knox,BUF,9,107,96.2,10.8,5/13/2022,-10.5,Zero RB,Neither,25
40,WR,Kadarius Toney,NYG,10,110,109.9,0.1,5/13/2022,-10.5,Zero RB,Neither,25
40,RB,Isaiah Spiller,LAC,11,131,138.9,-7.9,5/13/2022,-10.5,Zero RB,Neither,25
40,RB,Tyler Allgeier,ATL,12,134,147.3,-13.3,5/13/2022,-10.5,Zero RB,Neither,25
40,RB,James Robinson,JAX,13,155,147.9,7.1,5/13/2022,-10.5,Zero RB,Neither,25
40,RB,Kenneth Gainwell,PHI,14,158,165.7,-7.7,5/13/2022,-10.5,Zero RB,Neither,25
40,RB,Marlon Mack,HOU,15,179,178.1,0.9,5/13/2022,-10.5,Zero RB,Neither,25
40,RB,JD Mckissic,WAS,16,182,182,0,5/13/2022,-10.5,Zero RB,Neither,25
40,WR,Wandale Robinson,NYG,17,203,203,0,5/13/2022,-10.5,Zero RB,Neither,25
40,WR,Quez Watkins,PHI,18,206,206,0,5/13/2022,-10.5,Zero RB,Neither,25
41,WR,Jamar Chase,CIN,1,4,5.3,-1.3,5/16/2022,17.8,Zero RB,Elite QB,25
41,WR,Tyreek Hill,MIA,2,21,20,1,5/16/2022,17.8,Zero RB,Elite QB,25
41,QB,Josh Allen,BUF,3,28,24.2,3.8,5/16/2022,17.8,Zero RB,Elite QB,25
41,WR,Chris Godwin,TB,4,45,46,-1,5/16/2022,17.8,Zero RB,Elite QB,25
41,RB,Breece Hall,NYJ,5,52,49.2,2.8,5/16/2022,17.8,Zero RB,Elite QB,25
41,RB,Elijah Mitchell,SF,6,69,68.1,0.9,5/16/2022,17.8,Zero RB,Elite QB,25
41,WR,Devonta Smith,PHI,7,76,73.1,2.9,5/16/2022,17.8,Zero RB,Elite QB,25
41,TE,Dawson Knox,BUF,8,93,96.4,-3.4,5/16/2022,17.8,Zero RB,Elite QB,25
41,WR,Chris Olave,NO,9,100,92.4,7.6,5/16/2022,17.8,Zero RB,Elite QB,25
41,WR,Jameson Williams,DET,10,117,113,4,5/16/2022,17.8,Zero RB,Elite QB,25
41,RB,Rachaad White,TB,11,124,132.4,-8.4,5/16/2022,17.8,Zero RB,Elite QB,25
41,TE,Hunter Henry,TE,12,141,140.7,0.3,5/16/2022,17.8,Zero RB,Elite QB,25
41,WR,Jarvis Landry,NO,13,148,145.1,2.9,5/16/2022,17.8,Zero RB,Elite QB,25
41,RB,Kenneth Gainwell,PHI,14,165,162.3,2.7,5/16/2022,17.8,Zero RB,Elite QB,25
41,QB,Mac Jones,NE,15,172,172,0,5/16/2022,17.8,Zero RB,Elite QB,25
41,WR,Kendrick Bourne,NE,16,189,187.3,1.7,5/16/2022,17.8,Zero RB,Elite QB,25
41,RB,Sony Michel,MIA,17,196,196,0,5/16/2022,17.8,Zero RB,Elite QB,25
41,RB,James White,NE,18,213,213,0,5/16/2022,17.8,Zero RB,Elite QB,25
42,RB,Christian Mccaffrey,CAR,1,2,3.1,-1.1,5/16/2022,24.5,Superhero RB,Elite QB/TE,25
42,WR,AJ Brown,PHI,2,23,23.8,-0.8,5/16/2022,24.5,Superhero RB,Elite QB/TE,25
42,RB,Saquon Barkley,NYG,3,26,27.3,-1.3,5/16/2022,24.5,Superhero RB,Elite QB/TE,25
42,QB,Lamar Jackson,BAL,4,47,43.8,3.2,5/16/2022,24.5,Superhero RB,Elite QB/TE,25
42,TE,George Kittle,SF,5,50,45.7,4.3,5/16/2022,24.5,Superhero RB,Elite QB/TE,25
42,WR,Elijah Moore,NYJ,6,71,67.8,3.2,5/16/2022,24.5,Superhero RB,Elite QB/TE,25
42,WR,Devonta Smith,PHI,7,74,73.1,0.9,5/16/2022,24.5,Superhero RB,Elite QB/TE,25
42,RB,Kareem Hunt,CLE,8,95,99.1,-4.1,5/16/2022,24.5,Superhero RB,Elite QB/TE,25
42,RB,Devin Singletary,BUF,9,98,105.5,-7.5,5/16/2022,24.5,Superhero RB,Elite QB/TE,25
42,TE,Pat Freiermuth,PIT,10,119,121.7,-2.7,5/16/2022,24.5,Superhero RB,Elite QB/TE,25
42,WR,Kenny Golladay,NYG,11,122,121.3,0.7,5/16/2022,24.5,Superhero RB,Elite QB/TE,25
42,WR,Jarvis Landry,NO,12,143,141.1,1.9,5/16/2022,24.5,Superhero RB,Elite QB/TE,25
42,WR,George Pickens,PIT,13,146,143.6,2.4,5/16/2022,24.5,Superhero RB,Elite QB/TE,25
42,QB,Matt Ryan,IND,14,167,159,8,5/16/2022,24.5,Superhero RB,Elite QB/TE,25
42,WR,Alec Pierce,IND,15,170,164,6,5/16/2022,24.5,Superhero RB,Elite QB/TE,25
42,WR,Devin Duvernay,BAL,16,191,191,0,5/16/2022,24.5,Superhero RB,Elite QB/TE,25
42,WR,Julio Jones,,17,194,187.3,6.7,5/16/2022,24.5,Superhero RB,Elite QB/TE,25
42,RB,Kenyan Drake,LV,18,215,210.3,4.7,5/16/2022,24.5,Superhero RB,Elite QB/TE,25
43,RB,Jonathan Taylor,IND,1,2,1.1,0.9,5/16/2022,23.6,Superhero RB,Elite QB,25
43,WR,AJ Brown,TEN,2,23,23.8,-0.8,5/16/2022,23.6,Superhero RB,Elite QB,25
43,RB,Nick Chubb,CLE,3,26,21.3,4.7,5/16/2022,23.6,Superhero RB,Elite QB,25
43,WR,Jerry Jeudy,DEN,4,47,50.7,-3.7,5/16/2022,23.6,Superhero RB,Elite QB,25
43,QB,Lamar Jackson,BAL,5,50,43.8,6.2,5/16/2022,23.6,Superhero RB,Elite QB,25
43,WR,Amon-Ra St. Brown,DET,6,71,71.7,-0.7,5/16/2022,23.6,Superhero RB,Elite QB,25
43,TE,TJ Hockenson,DET,7,74,77.6,-3.6,5/16/2022,23.6,Superhero RB,Elite QB,25
43,WR,Christian Kirk,JAX,8,95,95.9,-0.9,5/16/2022,23.6,Superhero RB,Elite QB,25
43,TE,Dallas Goedert,PHI,9,98,91.3,6.7,5/16/2022,23.6,Superhero RB,Elite QB,25
43,RB,Dameon Pierce,HOU,10,119,122.1,-3.1,5/16/2022,23.6,Superhero RB,Elite QB,25
43,RB,Rhamondre Stevenson,NE,11,122,123.1,-1.1,5/16/2022,23.6,Superhero RB,Elite QB,25
43,QB,Justin Fields,CHI,12,143,132,11,5/16/2022,23.6,Superhero RB,Elite QB,25
43,WR,Jarvis Landry,NO,13,146,145.1,0.9,5/16/2022,23.6,Superhero RB,Elite QB,25
43,RB,Raheem Mostert,MIA,14,167,162.4,4.6,5/16/2022,23.6,Superhero RB,Elite QB,25
43,WR,Jalen Tolbert,DAL,15,170,176.1,-6.1,5/16/2022,23.6,Superhero RB,Elite QB,25
43,WR,John Metchie,HOU,16,191,182.4,8.6,5/16/2022,23.6,Superhero RB,Elite QB,25
43,WR,Devin Duvernay,BAL,17,194,194,0,5/16/2022,23.6,Superhero RB,Elite QB,25
43,WR,Tylan Wallace,BAL,18,215,215,0,5/16/2022,23.6,Superhero RB,Elite QB,25
44,TE,Travis Kelce,KC,1,12,12.6,-0.6,5/19/2022,-27.5,Anchor RB,Elite TE,25
44,RB,Joe Mixon,CIN,2,13,11.9,1.1,5/19/2022,-27.5,Anchor RB,Elite TE,25
44,WR,DJ Moore,CAR,3,36,36.7,-0.7,5/19/2022,-27.5,Anchor RB,Elite TE,25
44,WR,Diontae Johnson,PIT,4,37,37.6,-0.6,5/19/2022,-27.5,Anchor RB,Elite TE,25
44,WR,Gabriel Davis,BUF,5,60,56.2,3.8,5/19/2022,-27.5,Anchor RB,Elite TE,25
44,QB,Kyler Murray,AZ,6,61,59.4,1.6,5/19/2022,-27.5,Anchor RB,Elite TE,25
44,TE,TJ Hockenson,DET,7,84,77.7,6.3,5/19/2022,-27.5,Anchor RB,Elite TE,25
44,QB,Russell Wilson,DEN,8,85,75.8,9.2,5/19/2022,-27.5,Anchor RB,Elite TE,25
44,WR,Tyler Boyd,CIN,9,108,109.1,-1.1,5/19/2022,-27.5,Anchor RB,Elite TE,25
44,WR,Rondale Moore,AZ,10,109,114.5,-5.5,5/19/2022,-27.5,Anchor RB,Elite TE,25
44,RB,Tyler Allgeier,ATL,11,132,142.1,-10.1,5/19/2022,-27.5,Anchor RB,Elite TE,25
44,WR,Mecole Hardman,KC,12,133,130.4,2.6,5/19/2022,-27.5,Anchor RB,Elite TE,25
44,WR,KJ Hamler,DEN,13,156,156,0,5/19/2022,-27.5,Anchor RB,Elite TE,25
44,RB,Khalil Herbert,CHI,14,157,174.1,-17.1,5/19/2022,-27.5,Anchor RB,Elite TE,25
44,RB,Jamaal Williams,DET,15,180,198.3,-18.3,5/19/2022,-27.5,Anchor RB,Elite TE,25
44,RB,Brian Robinson,WAS,16,181,184,-3,5/19/2022,-27.5,Anchor RB,Elite TE,25
44,WR,Kendrick Bourne,NE,17,204,199.1,4.9,5/19/2022,-27.5,Anchor RB,Elite TE,25
44,WR,Velus Jones,CHI,18,205,205,0,5/19/2022,-27.5,Anchor RB,Elite TE,25
45,RB,Jonathan Taylor,IND,1,1,1.1,-0.1,5/20/2022,-8.7,Hyperfragile RB,Elite TE,25
45,RB,Nick Chubb,CLE,2,24,21.9,2.1,5/20/2022,-8.7,Hyperfragile RB,Elite TE,25
45,RB,Saquon Barkley,NYG,3,25,27.2,-2.2,5/20/2022,-8.7,Hyperfragile RB,Elite TE,25
45,TE,George Kittle,SF,4,48,45.8,2.2,5/20/2022,-8.7,Hyperfragile RB,Elite TE,25
45,WR,Amari Cooper,CLE,5,49,43.8,5.2,5/20/2022,-8.7,Hyperfragile RB,Elite TE,25
45,WR,Devonta Smith,PHI,6,72,73.9,-1.9,5/20/2022,-8.7,Hyperfragile RB,Elite TE,25
45,QB,Jalen Hurts,PHI,7,73,65.1,7.9,5/20/2022,-8.7,Hyperfragile RB,Elite TE,25
45,RB,Tony Pollard,DAL,8,96,91.2,4.8,5/20/2022,-8.7,Hyperfragile RB,Elite TE,25
45,QB,Trey Lance,SF,9,97,101.5,-4.5,5/20/2022,-8.7,Hyperfragile RB,Elite TE,25
45,WR,Kenny Golladay,NYG,10,120,121,-1,5/20/2022,-8.7,Hyperfragile RB,Elite TE,25
45,TE,Rob Gronkowski,TB,11,121,127.9,-6.9,5/20/2022,-8.7,Hyperfragile RB,Elite TE,25
45,WR,Jakobi Meyers,NE,12,144,136.3,7.7,5/20/2022,-8.7,Hyperfragile RB,Elite TE,25
45,WR,George Pickens,PIT,13,145,147.3,-2.3,5/20/2022,-8.7,Hyperfragile RB,Elite TE,25
45,WR,Curtis Samuel,WAS,14,168,177.1,-9.1,5/20/2022,-8.7,Hyperfragile RB,Elite TE,25
45,WR,KJ Hamler,DEN,15,169,179.6,-10.6,5/20/2022,-8.7,Hyperfragile RB,Elite TE,25
45,WR,Parris Campbell,IND,16,192,192,0,5/20/2022,-8.7,Hyperfragile RB,Elite TE,25
45,WR,Quez Watkins,PHI,17,193,193,0,5/20/2022,-8.7,Hyperfragile RB,Elite TE,25
45,WR,Danny Gray,SF,18,216,216,0,5/20/2022,-8.7,Hyperfragile RB,Elite TE,25
46,WR,Stefon Diggs,BUF,1,9,10,-1,5/20/2022,8.8,Superhero RB,Elite TE,25
46,RB,Dandre Swift,DET,2,16,17.3,-1.3,5/20/2022,8.8,Superhero RB,Elite TE,25
46,RB,Cam Akers,LAR,3,33,37,-4,5/20/2022,8.8,Superhero RB,Elite TE,25
46,TE,Darren Waller,LV,4,40,40.9,-0.9,5/20/2022,8.8,Superhero RB,Elite TE,25
46,WR,Jerry Jeudy,DEN,5,57,50,7,5/20/2022,8.8,Superhero RB,Elite TE,25
46,QB,Kyler Murray,AZ,6,64,59.3,4.7,5/20/2022,8.8,Superhero RB,Elite TE,25
46,WR,Devonta Smith,PHI,7,81,73.9,7.1,5/20/2022,8.8,Superhero RB,Elite TE,25
46,QB,Russell Wilson,DEN,8,88,75.9,12.1,5/20/2022,8.8,Superhero RB,Elite TE,25
46,WR,Tyler Boyd,CIN,9,105,112.1,-7.1,5/20/2022,8.8,Superhero RB,Elite TE,25
46,TE,Zach Ertz,AZ,10,112,110.3,1.7,5/20/2022,8.8,Superhero RB,Elite TE,25
46,WR,Mecole Hardman,KC,11,129,130.3,-1.3,5/20/2022,8.8,Superhero RB,Elite TE,25
46,RB,Tyler Allgeier,ATL,12,136,142.6,-6.6,5/20/2022,8.8,Superhero RB,Elite TE,25
46,WR,DJ Chark,DET,13,153,148.6,4.4,5/20/2022,8.8,Superhero RB,Elite TE,25
46,RB,Kenneth Gainwell,PHI,14,160,161.1,-1.1,5/20/2022,8.8,Superhero RB,Elite TE,25
46,WR,KJ Hamler,DEN,15,177,177,0,5/20/2022,8.8,Superhero RB,Elite TE,25
46,RB,JD Mckissic,WAS,16,184,188.9,-4.9,5/20/2022,8.8,Superhero RB,Elite TE,25
46,WR,Velus Jones,CHI,17,201,201,0,5/20/2022,8.8,Superhero RB,Elite TE,25
46,WR,Antoine Wesley,AZ,18,208,208,0,5/20/2022,8.8,Superhero RB,Elite TE,25
48,RB,Jonathan Taylor,IND,1,1,1.1,-0.1,5/23/2022,-3.3,Hyperfragile RB,Neither,25
48,RB,Saquon Barkley,NYG,2,24,26.7,-2.7,5/23/2022,-3.3,Hyperfragile RB,Neither,25
48,RB,Javonte Williams,DEN,3,25,23.5,1.5,5/23/2022,-3.3,Hyperfragile RB,Neither,25
48,WR,DK Metcalf,SEA,4,48,43,5,5/23/2022,-3.3,Hyperfragile RB,Neither,25
48,WR,Chris Godwin,TB,5,49,48.8,0.2,5/23/2022,-3.3,Hyperfragile RB,Neither,25
48,QB,Tom Brady,TB,6,72,74,-2,5/23/2022,-3.3,Hyperfragile RB,Neither,25
48,TE,TJ Hockenson,DET,7,73,78.1,-5.1,5/23/2022,-3.3,Hyperfragile RB,Neither,25
48,WR,Garrett Wilson,NYJ,8,96,95.7,0.3,5/23/2022,-3.3,Hyperfragile RB,Neither,25
48,RB,Tony Pollard,DAL,9,97,90.4,6.6,5/23/2022,-3.3,Hyperfragile RB,Neither,25
48,TE,Rob Gronkowski,TB,10,120,120.8,-0.8,5/23/2022,-3.3,Hyperfragile RB,Neither,25
48,QB,Justin Fields,CHI,11,121,127.6,-6.6,5/23/2022,-3.3,Hyperfragile RB,Neither,25
48,WR,George Pickens,PIT,12,144,143.7,0.3,5/23/2022,-3.3,Hyperfragile RB,Neither,25
48,WR,Jahan Dotson,WAS,13,145,148.2,-3.2,5/23/2022,-3.3,Hyperfragile RB,Neither,25
48,WR,Corey Davis,NYJ,14,168,156.8,11.2,5/23/2022,-3.3,Hyperfragile RB,Neither,25
48,WR,KJ Hamler,DEN,15,169,176.9,-7.9,5/23/2022,-3.3,Hyperfragile RB,Neither,25
48,WR,Velus Jones,CHI,16,192,192,0,5/23/2022,-3.3,Hyperfragile RB,Neither,25
48,WR,Parris Campbell,IND,17,193,193,0,5/23/2022,-3.3,Hyperfragile RB,Neither,25
48,WR,Terrace Marshall,CAR,18,216,216,0,5/23/2022,-3.3,Hyperfragile RB,Neither,25
49,RB,Najee Harris,PIT,1,7,8.2,-1.2,5/23/2022,27.5,Hyperfragile RB,Elite TE,25
49,RB,Dandre Swift,DET,2,18,17.3,0.7,5/23/2022,27.5,Hyperfragile RB,Elite TE,25
49,RB,Saquon Barkley,NYG,3,31,26.7,4.3,5/23/2022,27.5,Hyperfragile RB,Elite TE,25
49,TE,Darren Waller,LV,4,42,41,1,5/23/2022,27.5,Hyperfragile RB,Elite TE,25
49,WR,Terry Mclaurin,WAS,5,55,45.8,9.2,5/23/2022,27.5,Hyperfragile RB,Elite TE,25
49,QB,Jalen Hurts,PHI,6,66,64.9,1.1,5/23/2022,27.5,Hyperfragile RB,Elite TE,25
49,WR,Brandon Aiyuk,SF,7,79,84.4,-5.4,5/23/2022,27.5,Hyperfragile RB,Elite TE,25
49,WR,Chris Olave,NO,8,90,94.3,-4.3,5/23/2022,27.5,Hyperfragile RB,Elite TE,25
49,QB,Trey Lance,SF,9,103,101.7,1.3,5/23/2022,27.5,Hyperfragile RB,Elite TE,25
49,RB,Chase Edmonds,MIA,10,114,107.3,6.7,5/23/2022,27.5,Hyperfragile RB,Elite TE,25
49,TE,Mike Gesicki,MIA,11,127,126,1,5/23/2022,27.5,Hyperfragile RB,Elite TE,25
49,WR,Jakobi Meyers,NE,12,138,136.3,1.7,5/23/2022,27.5,Hyperfragile RB,Elite TE,25
49,WR,Jahan Dotson,WAS,13,151,143.7,7.3,5/23/2022,27.5,Hyperfragile RB,Elite TE,25
49,WR,Jalen Tolbert,DAL,14,162,161,1,5/23/2022,27.5,Hyperfragile RB,Elite TE,25
49,WR,Sammy Watkins,GB,15,175,171.9,3.1,5/23/2022,27.5,Hyperfragile RB,Elite TE,25
49,WR,Quez Watkins,PHI,16,186,186,0,5/23/2022,27.5,Hyperfragile RB,Elite TE,25
49,WR,Danny Gray,SF,17,199,199,0,5/23/2022,27.5,Hyperfragile RB,Elite TE,25
49,WR,Anthony Schwartz,CLE,18,210,210,0,5/23/2022,27.5,Hyperfragile RB,Elite TE,25
50,RB,Derrick Henry,TEN,1,8,6.1,1.9,5/23/2022,44.3,Hyperfragile RB,Elite QB,25
50,RB,Dandre Swift,DET,2,17,17.3,-0.3,5/23/2022,44.3,Hyperfragile RB,Elite QB,25
50,RB,Saquon Barkley,NYG,3,32,26.7,5.3,5/23/2022,44.3,Hyperfragile RB,Elite QB,25
50,WR,DJ Moore,CAR,4,41,37,4,5/23/2022,44.3,Hyperfragile RB,Elite QB,25
50,QB,Lamar Jackson,BAL,5,56,46.5,9.5,5/23/2022,44.3,Hyperfragile RB,Elite QB,25
50,WR,Darnell Mooney,CHI,6,65,65.5,-0.5,5/23/2022,44.3,Hyperfragile RB,Elite QB,25
50,QB,Dak Prescott,DAL,7,80,83.9,-3.9,5/23/2022,44.3,Hyperfragile RB,Elite QB,25
50,TE,Dallas Goedert,PHI,8,89,91.2,-2.2,5/23/2022,44.3,Hyperfragile RB,Elite QB,25
50,WR,Robert Woods,TEN,9,104,104.6,-0.6,5/23/2022,44.3,Hyperfragile RB,Elite QB,25
50,WR,Michael Gallup,DAL,10,113,108.2,4.8,5/23/2022,44.3,Hyperfragile RB,Elite QB,25
50,TE,Pat Freiermuth,PIT,11,128,121.1,6.9,5/23/2022,44.3,Hyperfragile RB,Elite QB,25
50,RB,Michael Carter,NYJ,12,137,138.4,-1.4,5/23/2022,44.3,Hyperfragile RB,Elite QB,25
50,WR,George Pickens,PIT,13,152,148.2,3.8,5/23/2022,44.3,Hyperfragile RB,Elite QB,25
50,WR,Jalen Tolbert,DAL,14,161,161.9,-0.9,5/23/2022,44.3,Hyperfragile RB,Elite QB,25
50,TE,Tyler Higbee,LAR,15,176,158.1,17.9,5/23/2022,44.3,Hyperfragile RB,Elite QB,25
50,WR,Devin Duvernay,BAL,16,185,185,0,5/23/2022,44.3,Hyperfragile RB,Elite QB,25
50,WR,Jaylen Guyton,LAC,17,200,200,0,5/23/2022,44.3,Hyperfragile RB,Elite QB,25
50,WR,James Proche,BAL,18,209,209,0,5/23/2022,44.3,Hyperfragile RB,Elite QB,25
51,RB,Jonathan Taylor,IND,1,1,1.1,-0.1,5/23/2022,3.4,Hyperfragile RB,Elite QB,25
51,RB,Alvin Kamara,NO,2,24,19.9,4.1,5/23/2022,3.4,Hyperfragile RB,Elite QB,25
51,RB,Saquon Barkley,NYG,3,25,26.7,-1.7,5/23/2022,3.4,Hyperfragile RB,Elite QB,25
51,WR,Jerry Jeudy,DEN,4,48,48.8,-0.8,5/23/2022,3.4,Hyperfragile RB,Elite QB,25
51,QB,Patrick Mahomes,KC,5,49,39.7,9.3,5/23/2022,3.4,Hyperfragile RB,Elite QB,25
51,TE,TJ Hockenson,DET,6,72,78.1,-6.1,5/23/2022,3.4,Hyperfragile RB,Elite QB,25
51,QB,Jalen Hurts,PHI,7,73,64.9,8.1,5/23/2022,3.4,Hyperfragile RB,Elite QB,25
51,WR,Christian Kirk,JAX,8,96,94.6,1.4,5/23/2022,3.4,Hyperfragile RB,Elite QB,25
51,WR,Marquez Valdes-Scantling,KC,9,97,106.4,-9.4,5/23/2022,3.4,Hyperfragile RB,Elite QB,25
51,WR,Kenny Golladay,NYG,10,120,120.6,-0.6,5/23/2022,3.4,Hyperfragile RB,Elite QB,25
51,WR,Mecole Hardman,KC,11,121,127.9,-6.9,5/23/2022,3.4,Hyperfragile RB,Elite QB,25
51,TE,Robert Tonyan,GB,12,144,132.9,11.1,5/23/2022,3.4,Hyperfragile RB,Elite QB,25
51,TE,Irv Smith,MIN,13,145,139.8,5.2,5/23/2022,3.4,Hyperfragile RB,Elite QB,25
51,RB,Khalil Herbert,CHI,14,168,170.3,-2.3,5/23/2022,3.4,Hyperfragile RB,Elite QB,25
51,WR,KJ Hamler,DEN,15,169,176.9,-7.9,5/23/2022,3.4,Hyperfragile RB,Elite QB,25
51,WR,Nico Collins,HOU,16,192,192,0,5/23/2022,3.4,Hyperfragile RB,Elite QB,25
51,WR,Romeo Doubs,GB,17,193,193,0,5/23/2022,3.4,Hyperfragile RB,Elite QB,25
51,WR,Quez Watkins,PHI,18,216,216,0,5/23/2022,3.4,Hyperfragile RB,Elite QB,25
52,WR,Stefon Diggs,BUF,1,6,9.6,-3.6,5/24/2022,24.2,Modified Anchor RB,Elite QB,25
52,WR,Tee Higgins,CIN,2,19,26,-7,5/24/2022,24.2,Modified Anchor RB,Elite QB,25
52,QB,Josh Allen,BUF,3,30,26.8,3.2,5/24/2022,24.2,Modified Anchor RB,Elite QB,25
52,WR,Diontae Johnson,PIT,4,43,38.7,4.3,5/24/2022,24.2,Modified Anchor RB,Elite QB,25
52,RB,JK Dobbins,BAL,5,54,51.8,2.2,5/24/2022,24.2,Modified Anchor RB,Elite QB,25
52,WR,Elijah Moore,NYJ,6,67,69,-2,5/24/2022,24.2,Modified Anchor RB,Elite QB,25
52,WR,Devonta Smith,PHI,7,78,74.3,3.7,5/24/2022,24.2,Modified Anchor RB,Elite QB,25
52,TE,Dawson Knox,BUF,8,91,98,-7,5/24/2022,24.2,Modified Anchor RB,Elite QB,25
52,RB,Devin Singletary,BUF,9,102,104.7,-2.7,5/24/2022,24.2,Modified Anchor RB,Elite QB,25
52,WR,Tyler Boyd,CIN,10,115,114.9,0.1,5/24/2022,24.2,Modified Anchor RB,Elite QB,25
52,RB,Rhamondre Stevenson,NE,11,126,123.5,2.5,5/24/2022,24.2,Modified Anchor RB,Elite QB,25
52,RB,Michael Carter,NYJ,12,139,138.8,0.2,5/24/2022,24.2,Modified Anchor RB,Elite QB,25
52,TE,Hunter Henry,NE,13,150,147.8,2.2,5/24/2022,24.2,Modified Anchor RB,Elite QB,25
52,WR,Jamison Crowder,BUF,14,163,140.3,22.7,5/24/2022,24.2,Modified Anchor RB,Elite QB,25
52,RB,Raheem Mostert,MIA,15,174,168.6,5.4,5/24/2022,24.2,Modified Anchor RB,Elite QB,25
52,QB,Kenny Pickett,PIT,16,187,187,0,5/24/2022,24.2,Modified Anchor RB,Elite QB,25
52,TE,Brevin Jordan,HOU,17,198,198,0,5/24/2022,24.2,Modified Anchor RB,Elite QB,25
52,RB,Chris Evans,CIN,18,211,211,0,5/24/2022,24.2,Modified Anchor RB,Elite QB,25
53,RB,Christian Mccaffrey,CAR,1,2,3.2,-1.2,5/24/2022,6.9,Superhero RB,Neither,25
53,WR,Tyreek Hill,MIA,2,23,21.2,1.8,5/24/2022,6.9,Superhero RB,Neither,25
53,RB,Saquon Barkley,NYG,3,26,26.8,-0.8,5/24/2022,6.9,Superhero RB,Neither,25
53,WR,Jerry Jeudy,DEN,4,47,48.7,-1.7,5/24/2022,6.9,Superhero RB,Neither,25
53,WR,DK Metcalf,SEA,5,50,43,7,5/24/2022,6.9,Superhero RB,Neither,25
53,WR,Elijah Moore,NYJ,6,71,69,2,5/24/2022,6.9,Superhero RB,Neither,25
53,QB,Russell Wilson,DEN,7,74,76.7,-2.7,5/24/2022,6.9,Superhero RB,Neither,25
53,TE,Dallas Goedert,PHI,8,95,92.9,2.1,5/24/2022,6.9,Superhero RB,Neither,25
53,WR,Marquez Valdes-Scantling,KC,9,98,105.1,-7.1,5/24/2022,6.9,Superhero RB,Neither,25
53,QB,Kirk Cousins,MIN,10,119,120.8,-1.8,5/24/2022,6.9,Superhero RB,Neither,25
53,RB,Rhamondre Stevenson,NE,11,122,121.3,0.7,5/24/2022,6.9,Superhero RB,Neither,25
53,TE,Irv Smith,MIN,12,143,140.1,2.9,5/24/2022,6.9,Superhero RB,Neither,25
53,TE,Albert Okwuegbunam,DEN,13,146,139.7,6.3,5/24/2022,6.9,Superhero RB,Neither,25
53,RB,Tyrion Davis-Price,SF,14,167,167.1,-0.1,5/24/2022,6.9,Superhero RB,Neither,25
53,WR,KJ Hamler,DEN,15,170,170.5,-0.5,5/24/2022,6.9,Superhero RB,Neither,25
53,WR,Romeo Doubs,GB,16,191,191,0,5/24/2022,6.9,Superhero RB,Neither,25
53,WR,Ihmir Smith-Marsette,MIN,17,194,194,0,5/24/2022,6.9,Superhero RB,Neither,25
53,RB,Dernest Johnson,CLE,18,215,215,0,5/24/2022,6.9,Superhero RB,Neither,25
54,RB,Dalvin Cook,MIN,1,11,10.4,0.6,5/26/2022,35.9,Hyperfragile RB,Neither,25
54,RB,Joe Mixon,CIN,2,14,11.9,2.1,5/26/2022,35.9,Hyperfragile RB,Neither,25
54,RB,Cam Akers,LAR,3,35,36.9,-1.9,5/26/2022,35.9,Hyperfragile RB,Neither,25
54,WR,Diontae Johnson,PIT,4,38,38.1,-0.1,5/26/2022,35.9,Hyperfragile RB,Neither,25
54,WR,JuJu Smith-Schuster,KC,5,59,56.2,2.8,5/26/2022,35.9,Hyperfragile RB,Neither,25
54,QB,Jalen Hurts,PHI,6,62,65.3,-3.3,5/26/2022,35.9,Hyperfragile RB,Neither,25
54,TE,Dalton Schultz,DAL,7,83,77.1,5.9,5/26/2022,35.9,Hyperfragile RB,Neither,25
54,QB,Dak Prescott,DAL,8,86,84.6,1.4,5/26/2022,35.9,Hyperfragile RB,Neither,25
54,WR,Allen Lazard,GB,9,107,102.7,4.3,5/26/2022,35.9,Hyperfragile RB,Neither,25
54,WR,Michael Gallup,DAL,10,110,108.3,1.7,5/26/2022,35.9,Hyperfragile RB,Neither,25
54,RB,Rachaad White,TB,11,131,130.8,0.2,5/26/2022,35.9,Hyperfragile RB,Neither,25
54,WR,Jamison Crowder,BUF,12,134,134.3,-0.3,5/26/2022,35.9,Hyperfragile RB,Neither,25
54,TE,Robert Tonyan,GB,13,155,133.2,21.8,5/26/2022,35.9,Hyperfragile RB,Neither,25
54,RB,Kenneth Gainwell,PHI,14,158,160.1,-2.1,5/26/2022,35.9,Hyperfragile RB,Neither,25
54,WR,KJ Hamler,DEN,15,179,176.2,2.8,5/26/2022,35.9,Hyperfragile RB,Neither,25
54,TE,Taysom Hill,NO,16,182,182,0,5/26/2022,35.9,Hyperfragile RB,Neither,25
54,WR,James Washington,DAL,17,203,203,0,5/26/2022,35.9,Hyperfragile RB,Neither,25
54,WR,Quez Watkins,PHI,18,206,206,0,5/26/2022,35.9,Hyperfragile RB,Neither,25
