Team,POS,Name,TEAM,Round,Pick,ADP,Value,Draft Start,Cumulative Val,Strategy,Elite Onesie,Capital
3,RB,Cordarrelle Patterson,ATL,9,102,102,0,7/27/2022,27.3,Anchor RB,Elite QB,4
3,WR,Chase Claypool,PIT,10,115,112,3,7/27/2022,27.3,Anchor RB,Elite QB,4
3,WR,Kenny Golladay,NYG,11,126,132.5,-6.5,7/27/2022,27.3,Anchor RB,Elite QB,4
3,RB,Dameon Pierce,HOU,12,139,125.9,13.1,7/27/2022,27.3,Anchor RB,Elite QB,4
3,TE,Gerald Everett,LAC,13,150,144.3,5.7,7/27/2022,27.3,Anchor RB,Elite QB,4
3,TE,David Njoku,CLE,14,163,162.6,0.4,7/27/2022,27.3,Anchor RB,Elite QB,4
3,QB,Deshaun Watson,CLE,15,174,170.7,3.3,7/27/2022,27.3,Anchor RB,Elite QB,4
3,WR,George Pickens,PIT,16,187,186.8,0.2,7/27/2022,27.3,Anchor RB,Elite QB,4
3,RB,Jerick Mckinnon,KC,17,198,185.9,12.1,7/27/2022,27.3,Anchor RB,Elite QB,4
3,WR,Donovan Peoples-Jones,CLE,18,211,211,0,7/27/2022,27.3,Anchor RB,Elite QB,4
3,RB,Dernest Johnson,CLE,19,222,222,0,7/27/2022,27.3,Anchor RB,Elite QB,4
3,TE,Tyler Conklin,NYJ,20,235,235,0,7/27/2022,27.3,Anchor RB,Elite QB,4
4,WR,Cooper Kupp,LAR,1,3,2.9,0.1,7/28/2022,49.1,Modified Anchor RB,Neither,4
4,WR,Tyreek Hill,MIA,2,22,21.5,0.5,7/28/2022,49.1,Modified Anchor RB,Neither,4
4,WR,Mike Williams,LAC,3,27,30.7,-3.7,7/28/2022,49.1,Modified Anchor RB,Neither,4
4,RB,Cam Akers,LAR,4,46,42.9,3.1,7/28/2022,49.1,Modified Anchor RB,Neither,4
4,WR,Allen Robinson,LAR,5,51,52.1,-1.1,7/28/2022,49.1,Modified Anchor RB,Neither,4
4,RB,Eli Mitchell,SF,6,70,63.4,6.6,7/28/2022,49.1,Modified Anchor RB,Neither,4
4,QB,Trey Lance,SF,7,75,87.4,-12.4,7/28/2022,49.1,Modified Anchor RB,Neither,4
4,QB,Matthew Stafford,LAR,8,94,93.5,0.5,7/28/2022,49.1,Modified Anchor RB,Neither,4
4,RB,Chase Edmonds,MIA,9,99,91.3,7.7,7/28/2022,49.1,Modified Anchor RB,Neither,4
4,RB,Kenneth Walker,SEA,10,118,114,4,7/28/2022,49.1,Modified Anchor RB,Neither,4
4,TE,Mike Gesicki,MIA,11,123,121.6,1.4,7/28/2022,49.1,Modified Anchor RB,Neither,4
4,TE,Gerald Everett,LAC,12,142,144.4,-2.4,7/28/2022,49.1,Modified Anchor RB,Neither,4
4,RB,Nyheim Hines,IND,13,147,135.8,11.2,7/28/2022,49.1,Modified Anchor RB,Neither,4
4,TE,Tyler Higbee,LAR,14,166,162,4,7/28/2022,49.1,Modified Anchor RB,Neither,4
4,WR,Corey Davis,NYJ,15,171,176.2,-5.2,7/28/2022,49.1,Modified Anchor RB,Neither,4
4,QB,Deshaun Watson,CLE,16,190,170.6,19.4,7/28/2022,49.1,Modified Anchor RB,Neither,4
4,RB,Gus Edwards,BAL,17,195,179.6,15.4,7/28/2022,49.1,Modified Anchor RB,Neither,4
4,WR,David Bell,CLE,18,214,214,0,7/28/2022,49.1,Modified Anchor RB,Neither,4
4,WR,Danny Gray,SF,19,219,219,0,7/28/2022,49.1,Modified Anchor RB,Neither,4
4,WR,Jauan Jennings,SF,20,238,238,0,7/28/2022,49.1,Modified Anchor RB,Neither,4
5,RB,Christian Mccaffrey,CAR,1,1,2.7,-1.7,7/28/2022,30.2,Superhero RB,Elite TE,4
5,WR,Tyreek Hill,MIA,2,24,21.1,2.9,7/28/2022,30.2,Superhero RB,Elite TE,4
5,RB,Leonard Fournette,TB,3,25,24,1,7/28/2022,30.2,Superhero RB,Elite TE,4
5,TE,Darren Waller,LV,4,48,43.8,4.2,7/28/2022,30.2,Superhero RB,Elite TE,4
5,WR,Diontae Johnson,PIT,5,49,49.8,-0.8,7/28/2022,30.2,Superhero RB,Elite TE,4
5,RB,Eli Mitchell,SF,6,72,63.4,8.6,7/28/2022,30.2,Superhero RB,Elite TE,4
5,WR,Devonta Smith,PHI,7,73,76.2,-3.2,7/28/2022,30.2,Superhero RB,Elite TE,4
5,RB,Chase Edmonds,MIA,8,96,91.3,4.7,7/28/2022,30.2,Superhero RB,Elite TE,4
5,QB,Trey Lance,SF,9,97,87.3,9.7,7/28/2022,30.2,Superhero RB,Elite TE,4
5,WR,Garrett Wilson,NYJ,10,120,118.8,1.2,7/28/2022,30.2,Superhero RB,Elite TE,4
5,QB,Tua Tagovailoa,MIA,11,121,123.5,-2.5,7/28/2022,30.2,Superhero RB,Elite TE,4
5,WR,Devante Parker,NE,12,144,143.4,0.6,7/28/2022,30.2,Superhero RB,Elite TE,4
5,WR,Jahan Dotson,WAS,13,145,149.7,-4.7,7/28/2022,30.2,Superhero RB,Elite TE,4
5,RB,JD Mckissic,WAS,14,168,156.2,11.8,7/28/2022,30.2,Superhero RB,Elite TE,4
5,QB,Deshaun Watson,CLE,15,169,170.6,-1.6,7/28/2022,30.2,Superhero RB,Elite TE,4
5,WR,Will Fuller,,16,192,192,0,7/28/2022,30.2,Superhero RB,Elite TE,4
5,TE,Hayden Hurst,CIN,17,193,193,0,7/28/2022,30.2,Superhero RB,Elite TE,4
5,WR,David Bell,CLE,18,216,216,0,7/28/2022,30.2,Superhero RB,Elite TE,4
5,WR,Danny Gray,SF,19,217,217,0,7/28/2022,30.2,Superhero RB,Elite TE,4
5,WR,Jauan Jennings,SF,20,240,240,0,7/28/2022,30.2,Superhero RB,Elite TE,4
6,RB,Christian Mccaffrey,CAR,1,1,2.7,-1.7,7/28/2022,-17.5,Hyperfragile RB,Neither,4
6,RB,Leonard Fournette,TB,2,24,24,0,7/28/2022,-17.5,Hyperfragile RB,Neither,4
6,RB,Alvin Kamara,NO,3,25,28.4,-3.4,7/28/2022,-17.5,Hyperfragile RB,Neither,4
6,WR,Marquise Brown,AZ,4,48,43.1,4.9,7/28/2022,-17.5,Hyperfragile RB,Neither,4
6,WR,Gabriel Davis,BUF,5,49,45.1,3.9,7/28/2022,-17.5,Hyperfragile RB,Neither,4
6,WR,Devonta Smith,PHI,6,72,75.1,-3.1,7/28/2022,-17.5,Hyperfragile RB,Neither,4
6,WR,Deandre Hopkins,AZ,7,73,80.1,-7.1,7/28/2022,-17.5,Hyperfragile RB,Neither,4
6,WR,Marquez Valdes-Scantling,KC,8,96,93.3,2.7,7/28/2022,-17.5,Hyperfragile RB,Neither,4
6,TE,Dawson Knox,BUF,9,97,95.9,1.1,7/28/2022,-17.5,Hyperfragile RB,Neither,4
6,WR,Garrett Wilson,NYJ,10,120,118.8,1.2,7/28/2022,-17.5,Hyperfragile RB,Neither,4
6,QB,Justin Fields,CHI,11,121,127.7,-6.7,7/28/2022,-17.5,Hyperfragile RB,Neither,4
6,TE,Albert Okwuegbunam,DEN,12,144,141.1,2.9,7/28/2022,-17.5,Hyperfragile RB,Neither,4
6,RB,Kenneth Gainwell,PHI,13,145,152.8,-7.8,7/28/2022,-17.5,Hyperfragile RB,Neither,4
6,QB,Deshaun Watson,CLE,14,168,170.4,-2.4,7/28/2022,-17.5,Hyperfragile RB,Neither,4
6,QB,Zach Wilson,NYJ,15,169,171,-2,7/28/2022,-17.5,Hyperfragile RB,Neither,4
6,WR,Byron Pringle,CHI,16,192,192,0,7/28/2022,-17.5,Hyperfragile RB,Neither,4
6,WR,Donovan Peoples-Jones,CLE,17,193,193,0,7/28/2022,-17.5,Hyperfragile RB,Neither,4
6,RB,Dernest Johnson,CLE,18,216,216,0,7/28/2022,-17.5,Hyperfragile RB,Neither,4
6,WR,Will Fuller,,19,217,217,0,7/28/2022,-17.5,Hyperfragile RB,Neither,4
6,WR,Nkeal Harry,CHI,20,240,240,0,7/28/2022,-17.5,Hyperfragile RB,Neither,4
7,TE,Travis Kelce,KC,1,7,9.7,-2.7,7/28/2022,33.5,Modified Superhero RB,Elite TE,4
7,WR,Ceedee Lamb,DAL,2,17,14.8,2.2,7/28/2022,33.5,Modified Superhero RB,Elite TE,4
7,RB,Alvin Kamara,NO,3,31,28.4,2.6,7/28/2022,33.5,Modified Superhero RB,Elite TE,4
7,RB,Ezekiel Elliot,DAL,4,42,37.6,4.4,7/28/2022,33.5,Modified Superhero RB,Elite TE,4
7,WR,Jerry Jeudy,DEN,5,55,54.4,0.6,7/28/2022,33.5,Modified Superhero RB,Elite TE,4
7,TE,Dalton Schultz,DAL,6,66,64.7,1.3,7/28/2022,33.5,Modified Superhero RB,Elite TE,4
7,QB,Dak Prescott,DAL,7,79,83.6,-4.6,7/28/2022,33.5,Modified Superhero RB,Elite TE,4
7,QB,Russell Wilson,DEN,8,90,78.5,11.5,7/28/2022,33.5,Modified Superhero RB,Elite TE,4
7,WR,Chris Olave,NO,9,103,96.4,6.6,7/28/2022,33.5,Modified Superhero RB,Elite TE,4
7,WR,Garrett Wilson,NYJ,10,114,118.8,-4.8,7/28/2022,33.5,Modified Superhero RB,Elite TE,4
7,RB,Kenneth Walker,SEA,11,127,114,13,7/28/2022,33.5,Modified Superhero RB,Elite TE,4
7,RB,Ronald Jones,KC,12,138,134.4,3.6,7/28/2022,33.5,Modified Superhero RB,Elite TE,4
7,RB,Kenneth Gainwell,PHI,13,151,152.8,-1.8,7/28/2022,33.5,Modified Superhero RB,Elite TE,4
7,WR,Robby Anderson,CAR,14,162,159.1,2.9,7/28/2022,33.5,Modified Superhero RB,Elite TE,4
7,WR,Corey Davis,NYJ,15,175,176.3,-1.3,7/28/2022,33.5,Modified Superhero RB,Elite TE,4
7,RB,Brian Robinson,WAS,16,186,186,0,7/28/2022,33.5,Modified Superhero RB,Elite TE,4
7,WR,Curtis Samuel,WAS,17,199,199,0,7/28/2022,33.5,Modified Superhero RB,Elite TE,4
7,WR,Will Fuller,,18,210,210,0,7/28/2022,33.5,Modified Superhero RB,Elite TE,4
7,WR,David Bell,CLE,19,223,223,0,7/28/2022,33.5,Modified Superhero RB,Elite TE,4
7,RB,Dontrell Hilliard,TEN,20,234,234,0,7/28/2022,33.5,Modified Superhero RB,Elite TE,4
8,WR,Cooper Kupp,LAR,1,5,2.7,2.3,7/28/2022,18.9,Zero RB,Elite TE,4
8,WR,Deebo Samuel,SF,2,20,18.5,1.5,7/28/2022,18.9,Zero RB,Elite TE,4
8,TE,Kyle Pitts,ATL,3,29,35.2,-6.2,7/28/2022,18.9,Zero RB,Elite TE,4
8,WR,Marquise Brown,AZ,4,44,43.2,0.8,7/28/2022,18.9,Zero RB,Elite TE,4
8,QB,Kyler Murray,AZ,5,53,58.5,-5.5,7/28/2022,18.9,Zero RB,Elite TE,4
8,WR,Amari Cooper,CLE,6,68,71.1,-3.1,7/28/2022,18.9,Zero RB,Elite TE,4
8,WR,Deandre Hopkins,AZ,7,77,80.4,-3.4,7/28/2022,18.9,Zero RB,Elite TE,4
8,RB,Tony Pollard,DAL,8,92,86.7,5.3,7/28/2022,18.9,Zero RB,Elite TE,4
8,WR,Marquez Valdes-Scantling,KC,9,101,93.2,7.8,7/28/2022,18.9,Zero RB,Elite TE,4
8,RB,Cordarrelle Patterson,ATL,10,116,101.9,14.1,7/28/2022,18.9,Zero RB,Elite TE,4
8,RB,Isaiah Spiller,LAC,11,125,131,-6,7/28/2022,18.9,Zero RB,Elite TE,4
8,RB,Nyheim Hines,IND,12,140,135,5,7/28/2022,18.9,Zero RB,Elite TE,4
8,QB,Daniel Jones,NYG,13,149,155.3,-6.3,7/28/2022,18.9,Zero RB,Elite TE,4
8,QB,Deshaun Watson,CLE,14,164,170.1,-6.1,7/28/2022,18.9,Zero RB,Elite TE,4
8,RB,Jamaal Williams,DET,15,173,173,0,7/28/2022,18.9,Zero RB,Elite TE,4
8,WR,Parris Campbell,IND,16,188,187,1,7/28/2022,18.9,Zero RB,Elite TE,4
8,WR,Wandale Robinson,NYG,17,197,197,0,7/28/2022,18.9,Zero RB,Elite TE,4
8,RB,Brian Robinson,WAS,18,212,194.3,17.7,7/28/2022,18.9,Zero RB,Elite TE,4
8,RB,Dernest Johnson,CLE,19,221,221,0,7/28/2022,18.9,Zero RB,Elite TE,4
8,TE,Greg Dulcich,DEN,20,236,236,0,7/28/2022,18.9,Zero RB,Elite TE,4
9,WR,Jamar Chase,CIN,1,6,5.7,0.3,7/28/2022,2.2,Modified Hyperfragile RB,Elite TE,4
9,RB,Saquon Barkley,NYG,2,19,18.5,0.5,7/28/2022,2.2,Modified Hyperfragile RB,Elite TE,4
9,TE,Kyle Pitts,ATL,3,30,35.1,-5.1,7/28/2022,2.2,Modified Hyperfragile RB,Elite TE,4
9,WR,Marquise Brown,AZ,4,43,43.2,-0.2,7/28/2022,2.2,Modified Hyperfragile RB,Elite TE,4
9,RB,Breece Hall,NYJ,5,54,46.1,7.9,7/28/2022,2.2,Modified Hyperfragile RB,Elite TE,4
9,RB,JK Dobbins,BAL,6,67,71,-4,7/28/2022,2.2,Modified Hyperfragile RB,Elite TE,4
9,WR,Elijah Moore,NYJ,7,78,77,1,7/28/2022,2.2,Modified Hyperfragile RB,Elite TE,4
9,RB,Devin Singletary,BUF,8,91,88.9,2.1,7/28/2022,2.2,Modified Hyperfragile RB,Elite TE,4
9,WR,Treylon Burks,TEN,9,102,109.1,-7.1,7/28/2022,2.2,Modified Hyperfragile RB,Elite TE,4
9,WR,Skyy Moore,KC,10,115,113,2,7/28/2022,2.2,Modified Hyperfragile RB,Elite TE,4
9,QB,Justin Fields,CHI,11,126,127.1,-1.1,7/28/2022,2.2,Modified Hyperfragile RB,Elite TE,4
9,RB,Tyler Allgeier,ATL,12,139,140.1,-1.1,7/28/2022,2.2,Modified Hyperfragile RB,Elite TE,4
9,TE,Albert Okwuegbunam,DEN,13,150,141,9,7/28/2022,2.2,Modified Hyperfragile RB,Elite TE,4
9,QB,Zach Wilson,NYJ,14,163,169,-6,7/28/2022,2.2,Modified Hyperfragile RB,Elite TE,4
9,QB,Deshaun Watson,CLE,15,174,170,4,7/28/2022,2.2,Modified Hyperfragile RB,Elite TE,4
9,WR,Wandale Robinson,NYG,16,187,187,0,7/28/2022,2.2,Modified Hyperfragile RB,Elite TE,4
9,WR,Byron Pringle,CHI,17,198,198,0,7/28/2022,2.2,Modified Hyperfragile RB,Elite TE,4
9,RB,Zamir White,LV,18,211,211,0,7/28/2022,2.2,Modified Hyperfragile RB,Elite TE,4
9,WR,Velus Jones,CHI,19,222,222,0,7/28/2022,2.2,Modified Hyperfragile RB,Elite TE,4
9,WR,Anthony Schwartz,CLE,20,235,235,0,7/28/2022,2.2,Modified Hyperfragile RB,Elite TE,4
10,RB,Dalvin Cook,MIN,1,11,9.5,1.5,7/28/2022,63.5,Superhero RB,Elite QB/TE,4
10,RB,Saquon Barkley,NYG,2,14,18.5,-4.5,7/28/2022,63.5,Superhero RB,Elite QB/TE,4
10,WR,DJ Moore,CAR,3,35,34.8,0.2,7/28/2022,63.5,Superhero RB,Elite QB/TE,4
10,QB,Patrick Mahomes,KC,4,38,36.3,1.7,7/28/2022,63.5,Superhero RB,Elite QB/TE,4
10,TE,George Kittle,SF,5,59,51,8,7/28/2022,63.5,Superhero RB,Elite QB/TE,4
10,WR,Amon-Ra St. Brown,DET,6,62,54.9,7.1,7/28/2022,63.5,Superhero RB,Elite QB/TE,4
10,WR,Christian Kirk,JAX,7,83,84.1,-1.1,7/28/2022,63.5,Superhero RB,Elite QB/TE,4
10,WR,Marquez Valdes-Scantling,KC,8,86,93.2,-7.2,7/28/2022,63.5,Superhero RB,Elite QB/TE,4
10,WR,Skyy Moore,KC,9,107,113,-6,7/28/2022,63.5,Superhero RB,Elite QB/TE,4
10,RB,Kareem Hunt,CLE,10,110,96.9,13.1,7/28/2022,63.5,Superhero RB,Elite QB/TE,4
10,WR,Rondale Moore,AZ,11,131,126,5,7/28/2022,63.5,Superhero RB,Elite QB/TE,4
10,QB,Trevor Lawrence,JAX,12,134,134,0,7/28/2022,63.5,Superhero RB,Elite QB/TE,4
10,TE,Albert Okwuegbunam,DEN,13,155,141.1,13.9,7/28/2022,63.5,Superhero RB,Elite QB/TE,4
10,WR,DJ Chark,DET,14,158,153.2,4.8,7/28/2022,63.5,Superhero RB,Elite QB/TE,4
10,WR,Marvin Jones,JAX,15,179,165.1,13.9,7/28/2022,63.5,Superhero RB,Elite QB/TE,4
10,WR,George Pickens,PIT,16,182,185.3,-3.3,7/28/2022,63.5,Superhero RB,Elite QB/TE,4
10,RB,Jerick Mckinnon,KC,17,203,186.6,16.4,7/28/2022,63.5,Superhero RB,Elite QB/TE,4
10,RB,Donta Foreman,CAR,18,206,206,0,7/28/2022,63.5,Superhero RB,Elite QB/TE,4
10,WR,Will Fuller,,19,227,227,0,7/28/2022,63.5,Superhero RB,Elite QB/TE,4
10,WR,Zay Jones,JAX,20,230,230,0,7/28/2022,63.5,Superhero RB,Elite QB/TE,4
11,WR,Justin Jefferson,MIN,1,5,4,1,7/28/2022,3.1,Superhero RB,Elite TE,4
11,RB,Saquon Barkley,NYG,2,20,18.4,1.6,7/28/2022,3.1,Superhero RB,Elite TE,4
11,RB,Leonard Fournette,TB,3,29,24,5,7/28/2022,3.1,Superhero RB,Elite TE,4
11,TE,Darren Waller,LV,4,44,43,1,7/28/2022,3.1,Superhero RB,Elite TE,4
11,WR,Chris Godwin,TB,5,53,60.2,-7.2,7/28/2022,3.1,Superhero RB,Elite TE,4
11,WR,Amari Cooper,CLE,6,68,70.1,-2.1,7/28/2022,3.1,Superhero RB,Elite TE,4
11,WR,Drake London,ATL,7,77,84.5,-7.5,7/28/2022,3.1,Superhero RB,Elite TE,4
11,WR,Kadarius Toney,NYG,8,92,95.2,-3.2,7/28/2022,3.1,Superhero RB,Elite TE,4
11,WR,Treylon Burks,TEN,9,101,108.9,-7.9,7/28/2022,3.1,Superhero RB,Elite TE,4
11,WR,Garrett Wilson,NYJ,10,116,118,-2,7/28/2022,3.1,Superhero RB,Elite TE,4
11,QB,Justin Fields,CHI,11,125,125,0,7/28/2022,3.1,Superhero RB,Elite TE,4
11,RB,Michael Carter,NYJ,12,140,139,1,7/28/2022,3.1,Superhero RB,Elite TE,4
11,QB,Daniel Jones,NYG,13,149,155,-6,7/28/2022,3.1,Superhero RB,Elite TE,4
11,TE,Noah Fant,SEA,14,164,155,9,7/28/2022,3.1,Superhero RB,Elite TE,4
11,QB,Deshaun Watson,CLE,15,173,170,3,7/28/2022,3.1,Superhero RB,Elite TE,4
11,RB,Gus Edwards,BAL,16,188,181.6,6.4,7/28/2022,3.1,Superhero RB,Elite TE,4
11,RB,Jerick Mckinnon,KC,17,197,186,11,7/28/2022,3.1,Superhero RB,Elite TE,4
11,WR,David Bell,CLE,18,212,212,0,7/28/2022,3.1,Superhero RB,Elite TE,4
11,WR,Romeo Doubs,GB,19,221,221,0,7/28/2022,3.1,Superhero RB,Elite TE,4
11,WR,Nkeal Harry,CHI,20,236,236,0,7/28/2022,3.1,Superhero RB,Elite TE,4
12,WR,Cooper Kupp,LAR,1,3,3,0,7/29/2022,34,Modified Anchor RB,Elite TE,4
12,WR,Tyreek Hill,MIA,2,22,21.6,0.4,7/29/2022,34,Modified Anchor RB,Elite TE,4
12,WR,Keenan Allen,LAC,3,27,25.8,1.2,7/29/2022,34,Modified Anchor RB,Elite TE,4
12,RB,Breece Hall,NYJ,4,46,46,0,7/29/2022,34,Modified Anchor RB,Elite TE,4
12,TE,George Kittle,SF,5,51,51.7,-0.7,7/29/2022,34,Modified Anchor RB,Elite TE,4
12,RB,Eli Mitchell,SF,6,70,63.7,6.3,7/29/2022,34,Modified Anchor RB,Elite TE,4
12,WR,Drake London,ATL,7,75,85.9,-10.9,7/29/2022,34,Modified Anchor RB,Elite TE,4
12,RB,Chase Edmonds,MIA,8,94,91.3,2.7,7/29/2022,34,Modified Anchor RB,Elite TE,4
12,QB,Matthew Stafford,LAR,9,99,94.1,4.9,7/29/2022,34,Modified Anchor RB,Elite TE,4
12,TE,Zach Ertz,AZ,10,118,103.4,14.6,7/29/2022,34,Modified Anchor RB,Elite TE,4
12,WR,Rondale Moore,AZ,11,123,125.3,-2.3,7/29/2022,34,Modified Anchor RB,Elite TE,4
12,WR,Kenny Golladay,NYG,12,142,132,10,7/29/2022,34,Modified Anchor RB,Elite TE,4
12,RB,Darrell Henderson,LAR,13,147,143,4,7/29/2022,34,Modified Anchor RB,Elite TE,4
12,QB,Mac Jones,NE,14,166,160.4,5.6,7/29/2022,34,Modified Anchor RB,Elite TE,4
12,WR,Corey Davis,NYJ,15,171,176.4,-5.4,7/29/2022,34,Modified Anchor RB,Elite TE,4
12,WR,Kendrick Bourne,NE,16,190,186.4,3.6,7/29/2022,34,Modified Anchor RB,Elite TE,4
12,QB,Marcus Mariota,ATL,17,195,195,0,7/29/2022,34,Modified Anchor RB,Elite TE,4
12,RB,Dernest Johnson,CLE,18,214,214,0,7/29/2022,34,Modified Anchor RB,Elite TE,4
12,RB,Kenyan Drake,LV,19,219,219,0,7/29/2022,34,Modified Anchor RB,Elite TE,4
12,RB,Pierre Strong,NE,20,238,238,0,7/29/2022,34,Modified Anchor RB,Elite TE,4
13,TE,Travis Kelce,KC,1,7,9.7,-2.7,7/29/2022,16.5,Anchor RB,Bully TE,4
13,RB,Aaron Jones,GB,2,17,17.2,-0.2,7/29/2022,16.5,Anchor RB,Bully TE,4
13,WR,AJ Brown,PHI,3,31,30,1,7/29/2022,16.5,Anchor RB,Bully TE,4
13,TE,Kyle Pitts,ATL,4,42,35.1,6.9,7/29/2022,16.5,Anchor RB,Bully TE,4
13,WR,JuJu Smith-Schuster,KC,5,55,49,6,7/29/2022,16.5,Anchor RB,Bully TE,4
13,QB,Jalen Hurts,PHI,6,66,65.6,0.4,7/29/2022,16.5,Anchor RB,Bully TE,4
13,WR,Devonta Smith,PHI,7,79,75.9,3.1,7/29/2022,16.5,Anchor RB,Bully TE,4
13,WR,Drake London,ATL,8,90,85.9,4.1,7/29/2022,16.5,Anchor RB,Bully TE,4
13,WR,Brandon Aiyuk,SF,9,103,98.7,4.3,7/29/2022,16.5,Anchor RB,Bully TE,4
13,WR,Garrett Wilson,NYJ,10,114,119,-5,7/29/2022,16.5,Anchor RB,Bully TE,4
13,RB,Isaiah Spiller,LAC,11,127,130,-3,7/29/2022,16.5,Anchor RB,Bully TE,4
13,RB,Michael Carter,NYJ,12,138,140.1,-2.1,7/29/2022,16.5,Anchor RB,Bully TE,4
