ID,NAME,POS,FPTS/G,FPTS,PPGOR
11527,Sam Bradford,QB,15.9,237.88,-3.085185185
11197,Demaryius Thomas,WR,14.6,234.3,1.2
11611,Golden Tate,WR,14.6,233.1,1.2
16909,Jay Ajayi,RB,15.2,228.3,1.068421053
17048,Tyrell Williams,WR,14.1,225.9,0.7
13693,Terrelle Pryor,WR,13.9,222.44,0.5
11063,Emmanuel Sanders,WR,13.8,221.6,0.4
13788,Rishard Matthews,WR,13.8,221.5,0.4
5820,Frank Gore,RB,13.8,221.3,-0.331578947
16127,Isaiah Crowell,RB,13.7,219.1,-0.431578947
18082,Tyreek Hill,WR,13.6,218,0.2
15071,Latavius Murray,RB,15.4,215.2,1.268421053
13443,Colin Kaepernick,QB,17.8,213.44,-1.185185185
1658,Greg Olsen,TE,13.3,213.3,2.075
17009,Trevor Siemian,QB,15.2,212.74,-3.785185185
13275,Kyle Rudolph,TE,13.2,212,1.975
13799,Ryan Tannehill,QB,16.2,211.2,-2.785185185
8529,Mike Wallace,WR,13,208.8,-0.4
16866,Jamison Crowder,WR,13,207.5,-0.4
16263,Allen Robinson II,WR,12.8,205.3,-0.6
15534,Adam Thielen,WR,12.8,205.2,-0.6
13791,Lamar Miller,RB,14.6,204.1,0.468421053
6767,Pierre Garcon,WR,12.8,204.1,-0.6
12800,Bilal Powell,RB,12.8,204,-1.331578947
14986,DeAndre Hopkins,WR,12.7,203.4,-0.7
8532,Kenny Britt,WR,13.5,203.2,0.1
15261,Spencer Ware,RB,14.5,202.9,0.368421053
16906,Stefon Diggs,WR,15.6,202.3,2.2
16668,Carlos Hyde,RB,15.5,201.1,1.368421053
16550,Kelvin Benjamin,WR,12.6,201.1,-0.8
11488,Jimmy Graham,TE,12.5,200.3,1.275
16771,Todd Gurley II,RB,12.4,199.2,-1.731578947
12845,A.J. Green,WR,19.8,198.4,6.4
3943,DeSean Jackson,WR,13,195.5,-0.4
16141,Willie Snead IV,WR,13,194.5,-0.4
16834,Tevin Coleman,RB,14.9,194.1,0.768421053
17167,Cameron Meredith,WR,13.8,193.48,0.4
7175,Delanie Walker,TE,12.7,191.1,1.475
2699,Matt Forte,RB,13.6,190.6,-0.531578947
11270,Dez Bryant,WR,14.6,190,1.2
14856,Zach Ertz,TE,13.5,189.6,2.275
11463,Brandon LaFell,WR,11.8,189,-1.6
14141,Cole Beasley,WR,11.8,189,-1.6
17961,Sterling Shepard,WR,11.7,187.4,-1.7
4358,Steve Smith,WR,13.4,186.9,0
14053,Brock Osweiler,QB,12.5,186.78,-6.485185185
16258,Marqise Lee,WR,11.6,185.4,-1.8
16112,Jeremy Hill,RB,12.2,182.3,-1.931578947
13870,Marvin Jones Jr.,WR,11.9,178.3,-1.5
1181,Martellus Bennett,TE,11.1,177.1,-0.125
15974,Jordan Matthews,TE,12.5,174.5,1.275
16142,Terrance West,RB,10.9,174,-3.231578947
11712,Anquan Boldin,WR,10.8,173.4,-2.6
11017,Dennis Pitta,TE,10.8,172.9,-0.425
16063,Quincy Enunwa,WR,10.8,172.8,-2.6
15196,Kenny Stills,WR,10.7,171.6,-2.7
16593,Cameron Brate,TE,11.4,171,0.175
15100,Jordan Reed,TE,14.1,169.6,2.875
16728,Dontrelle Inman,WR,10.6,169,-2.8
6198,Darren Sproles,RB,11,165.5,-3.131578947
12109,Ted Ginn Jr.,WR,10.2,164,-3.2
15126,Theo Riddick,RB,16.2,161.8,2.068421053
11667,Brandon Marshall,WR,10.8,161.8,-2.6
16056,James White,RB,10.1,161.7,-4.031578947
16775,DeVante Parker,WR,10.7,160.4,-2.7
722,Jason Witten,TE,9.8,156.3,-1.425
8283,Ryan Fitzpatrick,QB,11,154.4,-7.985185185
11256,Ryan Mathews,RB,11.7,152.6,-2.431578947
5451,Jonathan Stewart,RB,11.6,151.4,-2.531578947
13227,Randall Cobb,WR,11.6,151.3,-1.8
12794,Jeremy Kerley,WR,9.4,150.7,-4
13878,Mohamed Sanu Sr. IR,WR,10,149.8,-3.4
14187,Alshon Jeffery,WR,12.4,149.1,-1
7884,Antonio Gates,TE,10.6,148.8,-0.625
15102,Chris Thompson,RB,9.3,148.5,-4.831578947
16510,Jerick McKinnon,RB,9.9,148.4,-4.231578947
15215,Tavon Austin,WR,9.9,147.8,-3.5
15602,Jack Doyle,TE,9.2,146.4,-2.025
17970,Devontae Booker,RB,9.1,145.7,-5.031578947
16838,Duke Johnson,RB,9.1,145.2,-5.031578947
16855,Ty Montgomery,WR,9.6,144.5,-3.8
16451,Eric Ebron,TE,11.1,144.2,-0.125
16919,J.J. Nelson,WR,9.5,143.1,-3.9
13887,Travis Benjamin,WR,10.1,141.4,-3.3
15256,Christine Michael,RB,9.4,141,-4.731578947
13997,Coby Fleener,TE,8.8,140.3,-2.425
16129,Taylor Gabriel,WR,10.8,140,-2.6
16797,T.J. Yeldon,RB,9.2,138.7,-4.931578947
8649,Rashad Jennings,RB,10.6,138.4,-3.531578947
12751,Charles Clay,TE,9.1,136.2,-2.125
17290,Adam Humphries,WR,9.1,136,-4.3
14828,Chris Hogan,WR,9.1,135.9,-4.3
18451,Rob Kelley,RB,9,135.6,-5.131578947
17916,William Fuller V,WR,9.6,134.2,-3.8
16200,C.J. Fiedorowicz,TE,8.9,133.9,-2.325
13255,Matt Asiata,RB,8.3,133.5,-5.831578947
17975,Hunter Henry,TE,8.7,130.8,-2.525
4577,Gary Barnidge,TE,8.1,130.2,-3.125
2262,Tim Hightower,RB,8.1,129.8,-6.031578947
17480,Eli Rogers,WR,9.9,129,-3.5
16830,Tyler Lockett,WR,8.5,127.1,-4.9
15088,Terrance Williams,WR,7.9,126.4,-5.5
14916,Giovani Bernard,RB,12.6,126.3,-1.531578947
15694,Case Keenum,QB,12.6,126.14,-6.385185185
14872,Mike Gillislee,RB,8.4,125.6,-5.731578947
17986,Tyler Boyd,WR,7.8,125.1,-5.6
14871,Robert Woods IR,WR,9.4,121.9,-4
12415,Zach Miller,TE,12,119.6,0.775
15150,Cordarrelle Patterson,RB,7.5,119.6,-6.631578947
14478,Michael Floyd,WR,7.9,118.8,-5.5
18187,Robby Anderson,WR,7.2,115.9,-6.2
18690,Jalen Richard,RB,7.2,115.6,-6.931578947
14424,Brian Quick,WR,7.2,115.4,-6.2
5084,Vernon Davis,TE,7.1,114.3,-4.125
13987,Dwayne Allen,TE,8.1,113.6,-3.125
16326,Seth Roberts,WR,7,111.7,-6.4
13386,Lance Kendricks,TE,6.9,110.9,-4.325
13158,Shaun Draughn,RB,6.9,109.9,-7.231578947
8914,Jeremy Maclin,WR,9.1,109.5,-4.3
14533,Robert Turbin,RB,7.2,108.3,-6.931578947
16640,John Brown,WR,7.1,106.7,-6.3
10974,Rob Gronkowski,TE,13.2,106,1.975
17959,Derrick Henry,RB,7,105.7,-7.131578947
15020,CJ Anderson,RB,15.1,105.5,0.968421053
18058,Tajaé Sharpe,WR,6.6,105.3,-6.8
14985,Ryan Griffin,TE,6.6,105.2,-4.625
7580,DeAngelo Williams,RB,11.5,103.1,-2.631578947
16232,Donte Moncrief,WR,11.4,102.6,-2
12246,Victor Cruz,WR,6.8,102.6,-6.6
17969,Kenneth Dixon,RB,8.5,102.4,-5.631578947
14918,Tyler Eifert,TE,12.7,101.4,1.475
16787,Breshad Perriman O,WR,6.3,101.1,-7.1
16253,Allen Hurns,WR,9.2,100.7,-4.2
12239,Chris Ivory,RB,9.1,100.5,-5.031578947
16790,Phillip Dorsett II,WR,6.6,98.8,-6.8
14749,Jermaine Kearse,WR,6.1,98.1,-7.3
16837,Chris Conley,WR,6.1,97,-7.3
14855,Matt Barkley,QB,13.8,96.84,-5.185185185
13299,Jacquizz Rodgers,RB,9.7,96.8,-4.431578947
17938,Corey Coleman,WR,9.6,96.3,-3.8
18034,Malcolm Mitchell,WR,6.9,96.1,-6.5
16031,Damien Williams,RB,6.3,94.4,-7.831578947
16307,Charcandrick West,RB,6.3,94.1,-7.831578947
17023,Zach Zenner,RB,6.7,94,-7.431578947
14352,Travaris Cadet,RB,6.3,94,-7.831578947
17754,Will Tye,TE,5.8,93.5,-5.425
13957,Kendall Wright,WR,8.5,93.1,-4.9
14865,Marquise Goodwin,WR,6.2,93.1,-7.2
8358,Brian Hoyer,QB,15.4,92.6,-3.585185185
7389,Eddie Royal,WR,10.1,90.9,-3.3
16920,Jesse James,TE,5.7,90.8,-5.525
11026,Jermaine Gresham,TE,5.5,88.1,-5.725
16781,Nelson Agholor,WR,5.9,87.9,-7.5
16801,Dorial Green-Beckham,WR,5.8,87.2,-7.6
15239,Vance McDonald,TE,7.9,87.1,-3.325
16829,Clive Walford,TE,5.8,86.9,-5.425
14385,Doug Martin,RB,10.8,86.5,-3.331578947
18061,DeAndre Washington,RB,6.2,86.2,-7.931578947
16802,Devin Funchess,WR,5.7,86.1,-7.7
16003,Sammy Watkins,WR,10.8,86,-2.6
12847,Andrew Hawkins,WR,5.2,83.4,-8.2
16856,Matt Jones,RB,11.9,83.3,-2.231578947
17966,Cody Kessler,QB,9.2,83,-9.785185185
13027,Julius Thomas,TE,9.1,82.1,-2.125
16308,Albert Wilson,WR,5.1,81.9,-8.3
14496,Garrett Celek,TE,5.1,81,-6.125
16848,Sammie Coates,WR,5.8,80.9,-7.6
15241,Quinton Patton,WR,5.8,80.8,-7.6
14917,Rex Burkhead,RB,5,79.9,-9.131578947
17972,Paul Perkins,RB,5.7,79.8,-8.431578947
12982,Blaine Gabbert,QB,13.3,79.7,-5.685185185
17050,Thomas Rawls,RB,8.7,78.5,-5.431578947
15616,Fozzy Whittaker,RB,4.8,76.1,-9.331578947
8534,Jared Cook,TE,7.6,75.7,-3.625
15965,Trey Burton,TE,5,75.7,-6.225
14876,Dion Sims,TE,5.4,75.6,-5.825
16867,Jeremy Langford,RB,6.3,75.2,-7.831578947
14901,Kyle Juszczyk,FB,4.6,73.8,0
16567,Brandon Coleman,WR,4.5,72.1,-8.9
14257,Robert Griffin III,QB,14.1,70.44,-4.885185185
9906,Danny Amendola,WR,5.9,70.3,-7.5
14850,Russell Shepard,WR,5,70,-8.4
16491,Richard Rodgers,TE,4.3,69.1,-6.925
16609,Charles Sims,RB,9.8,68.9,-4.331578947
5282,Josh McCown,QB,13.6,68.1,-5.385185185
12722,Kamar Aiken,WR,4.2,67.8,-9.2
13171,Aldrick Robinson,WR,4.2,67.3,-9.2
16868,Justin Hardy,WR,4.1,65.3,-9.3
12830,Torrey Smith,WR,5.4,64.7,-8
17963,Austin Hooper,TE,4.6,64.1,-6.625
16189,Alfred Blue,RB,4.5,63,-9.631578947
9369,Justin Forsett,RB,7,62.6,-7.131578947
17922,Jared Goff,QB,8.9,62.16,-10.08518519
17965,C.J. Prosise,RB,10.2,61,-3.931578947
852,Jacob Tamme,TE,7.6,61,-3.625
13856,Deonte Thompson,WR,3.8,60.9,-9.6
16553,Corey Brown,WR,3.8,60.2,-9.6
12506,James Starks,RB,6.5,58.9,-7.631578947
13595,Bryan Walters,WR,5.8,58.5,-7.6
5834,Matt Moore,QB,14.4,57.74,-4.585185185
14789,Jamize Olawale,FB,3.6,57.4,0
14122,Ladarius Green,TE,9.6,57.4,-1.625
14795,Josh Bellamy,WR,3.6,56.9,-9.8
1589,John Kuhn,FB,3.5,56.7,0
16694,Paul Richardson,WR,3.8,56.3,-9.6
15066,Brice Butler,WR,3.5,55.9,-9.9
12708,Dion Lewis,RB,7.8,54.7,-6.331578947
16917,C.J. Uzomah,TE,5.4,54.4,-5.825
8972,Jay Cutler,QB,10.8,53.76,-8.185185185
18070,Wendell Smallwood,RB,4.1,53.7,-10.03157895
14978,Justin Hunter,WR,4.1,52.9,-9.3
14920,Cobi Hamilton,WR,4.8,52.4,-8.6
13016,Virgil Green,TE,4.3,51.7,-6.925
15378,Levine Toilolo,TE,3.2,51.4,-8.025
16238,Erik Swoope,TE,3.2,50.7,-8.025
11565,Andre Roberts,WR,3.1,49.8,-10.3
18003,Kenyan Drake,RB,3.1,49.5,-11.03157895
14111,Rod Streater,WR,3.1,49.1,-10.3
18152,Dwayne Washington,RB,4.1,48.7,-10.03157895
17153,Jordan Taylor,WR,3,47.9,-10.4
16966,Aaron Ripkowski,FB,2.9,46.6,0
18361,Chester Rogers,WR,3.3,46.3,-10.1
15138,Eddie Lacy,RB,9.2,45.8,-4.931578947
13264,Andre Holmes,WR,2.8,44.6,-10.6
18269,Geronimo Allison,WR,4.4,44.2,-9
18157,Charone Peake,WR,2.9,43.6,-10.5
11182,Eric Decker,WR,14.5,43.4,1.1
15072,Mychal Rivera,TE,3.3,43.2,-7.925
15141,Charles Johnson,WR,2.7,43.2,-10.7
3061,Marcedes Lewis,TE,4.3,42.9,-6.925
12551,Jordan Norwood,WR,3,42.4,-10.4
8771,Darrius Heyward-Bey,WR,4.1,41.4,-9.3
16988,Ben Koyack,TE,2.9,41.1,-8.325
15971,Josh Huff,WR,4.1,40.8,-9.3
13852,Bobby Rainey,RB,2.7,40.6,-11.43157895
14269,Alfred Morris,RB,2.9,40.4,-11.23157895
16864,Bryce Petty,QB,6.7,40.26,-12.28518519
12780,Shane Vereen,RB,8,40.2,-6.131578947
18257,Jalin Marshall,WR,4,40.2,-9.4
15263,Luke Willson,TE,3.6,39.9,-7.625
17197,Corey Grant,RB,3.5,38.9,-10.63157895
16768,Kevin White,WR,9.6,38.6,-3.8
18036,Ricardo Louis,WR,2.4,38.5,-11
18299,Kenneth Farrow,RB,2.9,38.2,-11.23157895
16276,Bennie Fowler,WR,2.9,37.5,-10.5
12985,DuJuan Harris,RB,4.1,37.3,-10.03157895
14731,Lance Dunbar,RB,2.9,37.3,-11.23157895
15305,Demetrius Harris,TE,2.3,37.3,-8.925
18116,Cody Core,WR,4.6,37,-8.8
16041,Jimmy Garoppolo,QB,6.2,36.98,-12.78518519
